,score,group,uuid,fairScore
0,0.9078947368421052,1,00a4fed1-f2f0-4791-80e7-da4ccca41721,0.8986935770377539
1,0.9078947368421052,0,00a73263-d091-412b-a072-02bf0200b321,0.9329085482716715
2,0.9078947368421052,3,0124e752-c920-4cfa-b842-aae969a94d83,0.9267389950400458
3,0.9078947368421052,0,012584d4-fe6a-485e-bcf8-c1849aa42358,0.9329085482716715
4,0.9078947368421052,1,019d6e4e-6f58-4831-bb7e-fa89bd112e12,0.8986935770377539
5,0.9078947368421052,3,021048ee-233e-4d5e-9db8-9e0aeedffe09,0.9267389950400458
6,0.9078947368421052,1,028d0452-931e-40ce-a479-764af5317a78,0.8986935770377539
7,0.9078947368421052,3,02ac788a-89cb-4934-b194-1f6aeaff4420,0.9267389950400458
8,0.9078947368421052,1,02c769bb-fc46-45c5-95e5-61198927cb97,0.8986935770377539
9,0.9078947368421052,1,02faaea2-ba99-43e1-9eba-eb91450bb9b0,0.8986935770377539
10,0.9078947368421052,1,030f95e5-56c7-4c82-ae50-c120853c5429,0.8986935770377539
11,0.9078947368421052,2,03788fc8-688a-4245-9cd9-043fb9a5f03e,0.8832589567447535
12,0.9078947368421052,0,041100b6-8e5a-49e0-862d-d5db0f92b7c5,0.9329085482716715
13,0.9078947368421052,1,042ea09e-628c-42d2-8a89-c975e8421b40,0.8986935770377539
14,0.9078947368421052,2,043a5343-4e80-4f90-b227-a9a4d3925cbe,0.8832589567447535
15,0.9078947368421052,0,05133735-0222-4f63-b27c-7f050b3e3c06,0.9329085482716715
16,0.9078947368421052,2,05b23a3c-b392-4c40-ba0e-45fd38539b8c,0.8832589567447535
17,0.9078947368421052,0,05b3ddfd-3107-4dac-a2b0-0cb6a42427ae,0.9329085482716715
18,0.9078947368421052,1,05d7b928-87e8-4a82-921d-e71d6df35ec6,0.8986935770377539
19,0.9078947368421052,3,06596319-520c-4465-9bde-e53a01c6fda7,0.9267389950400458
20,0.9078947368421052,0,06662ac7-2917-405c-9391-9f734dc0d4b9,0.9329085482716715
21,0.9078947368421052,3,0666c4f4-f07e-40b8-ac46-0c5e307c6b50,0.9267389950400458
22,0.9078947368421052,1,06700336-dcf5-44c3-8e5d-7beb9153ddb2,0.8986935770377539
23,0.9078947368421052,1,07451f8a-515c-42a1-aaf3-15ea368e378e,0.8986935770377539
24,0.9078947368421052,1,07a8b640-7ebb-4e2d-92b6-18567507f1be,0.8986935770377539
25,0.9078947368421052,1,07c1326f-277a-4c31-bfd5-dc5366797111,0.8986935770377539
26,0.9078947368421052,1,08a3e50d-9a3a-4fef-9390-fd1ad3bacdf0,0.8986935770377539
27,0.9078947368421052,3,08bdef2f-4c1a-4deb-be02-9aba7d5ace46,0.9267389950400458
28,0.9078947368421052,1,0a2a45ce-33df-40ef-8e26-80f982bd5070,0.8986935770377539
29,0.9078947368421052,3,0a6a551b-4d49-4c24-931c-5c0692c6ebe1,0.9267389950400458
30,0.9078947368421052,1,0b1a02e7-e4a3-447d-a2ea-ba15c80ebbd8,0.8986935770377539
31,0.9078947368421052,1,0b88fcc0-c7d8-47de-b45f-3ba77123ecd8,0.8986935770377539
