,score,group,fairScore
0,0.9078947368421052,1,0.8642120757614318
1,0.9078947368421052,1,0.8642120757614318
2,0.9078947368421052,1,0.8642120757614318
3,0.9078947368421052,3,0.9199420274214595
4,0.9078947368421052,1,0.8642120757614318
5,0.9078947368421052,1,0.8642120757614318
6,0.9078947368421052,2,0.8353763860228429
7,0.9078947368421052,3,0.9199420274214595
8,0.9078947368421052,2,0.8353763860228429
9,0.9078947368421052,1,0.8642120757614318
10,0.9078947368421052,0,0.9282435581758064
11,0.9078947368421052,2,0.8353763860228429
12,0.9078947368421052,1,0.8642120757614318
13,0.9078947368421052,1,0.8642120757614318
14,0.9078947368421052,1,0.8642120757614318
15,0.9078947368421052,0,0.9282435581758064
16,0.9078947368421052,1,0.8642120757614318
17,0.9078947368421052,3,0.9199420274214595
18,0.9078947368421052,3,0.9199420274214595
19,0.9078947368421052,1,0.8642120757614318
20,0.9078947368421052,3,0.9199420274214595
21,0.9078947368421052,2,0.8353763860228429
22,0.9078947368421052,0,0.9282435581758064
23,0.9078947368421052,0,0.9282435581758064
24,0.9078947368421052,1,0.8642120757614318
25,0.9078947368421052,0,0.9282435581758064
26,0.9078947368421052,1,0.8642120757614318
27,0.9078947368421052,1,0.8642120757614318
28,0.9078947368421052,0,0.9282435581758064
29,0.9078947368421052,0,0.9282435581758064
30,0.9078947368421052,1,0.8642120757614318
31,0.9078947368421052,0,0.9282435581758064
32,0.9078947368421052,1,0.8642120757614318
33,0.9078947368421052,3,0.9199420274214595
34,0.9078947368421052,1,0.8642120757614318
35,0.9078947368421052,0,0.9282435581758064
36,0.9078947368421052,0,0.9282435581758064
37,0.9078947368421052,2,0.8353763860228429
38,0.9078947368421052,0,0.9282435581758064
39,0.9078947368421052,1,0.8642120757614318
40,0.9078947368421052,0,0.9282435581758064
41,0.9078947368421052,0,0.9282435581758064
42,0.9078947368421052,1,0.8642120757614318
43,0.9078947368421052,2,0.8353763860228429
44,0.9078947368421052,0,0.9282435581758064
45,0.9078947368421052,1,0.8642120757614318
46,0.9078947368421052,1,0.8642120757614318
47,0.9078947368421052,2,0.8353763860228429
48,0.9078947368421052,1,0.8642120757614318
49,0.9078947368421052,0,0.9282435581758064
50,0.9078947368421052,1,0.8642120757614318
51,0.9078947368421052,1,0.8642120757614318
52,0.9078947368421052,2,0.8353763860228429
53,0.9078947368421052,0,0.9282435581758064
54,0.9078947368421052,1,0.8642120757614318
55,0.9078947368421052,0,0.9282435581758064
56,0.9078947368421052,1,0.8642120757614318
57,0.9078947368421052,1,0.8642120757614318
58,0.9078947368421052,0,0.9282435581758064
59,0.9078947368421052,0,0.9282435581758064
60,0.9078947368421052,1,0.8642120757614318
61,0.9078947368421052,2,0.8353763860228429
62,0.9078947368421052,1,0.8642120757614318
63,0.9078947368421052,0,0.9282435581758064
64,0.9078947368421052,1,0.8642120757614318
