,score,group,fairScore
0,0.9078947368421052,1,0.9416986624438376
1,0.9078947368421052,1,0.9416986624438376
2,0.9078947368421052,1,0.9416986624438376
3,0.9078947368421052,2,0.9258490741497334
4,0.9078947368421052,0,0.9295658324619083
5,0.9078947368421052,0,0.9295658324619083
6,0.9078947368421052,3,0.9351877568618131
7,0.9078947368421052,2,0.9258490741497334
8,0.9078947368421052,2,0.9258490741497334
9,0.9078947368421052,0,0.9295658324619083
10,0.9078947368421052,0,0.9295658324619083
11,0.9078947368421052,3,0.9351877568618131
12,0.9078947368421052,0,0.9295658324619083
13,0.9078947368421052,1,0.9416986624438376
14,0.9078947368421052,0,0.9295658324619083
15,0.9078947368421052,1,0.9416986624438376
16,0.9078947368421052,1,0.9416986624438376
17,0.9078947368421052,3,0.9351877568618131
18,0.9078947368421052,3,0.9351877568618131
19,0.9078947368421052,0,0.9295658324619083
20,0.9078947368421052,3,0.9351877568618131
21,0.9078947368421052,3,0.9351877568618131
22,0.9078947368421052,1,0.9416986624438376
23,0.9078947368421052,0,0.9295658324619083
24,0.9078947368421052,0,0.9295658324619083
25,0.9078947368421052,1,0.9416986624438376
26,0.9078947368421052,0,0.9295658324619083
27,0.9078947368421052,1,0.9416986624438376
28,0.9078947368421052,1,0.9416986624438376
29,0.9078947368421052,1,0.9416986624438376
30,0.9078947368421052,1,0.9416986624438376
31,0.9078947368421052,0,0.9295658324619083
32,0.9078947368421052,1,0.9416986624438376
33,0.9078947368421052,2,0.9258490741497334
34,0.9078947368421052,0,0.9295658324619083
35,0.9078947368421052,1,0.9416986624438376
36,0.9078947368421052,0,0.9295658324619083
37,0.9078947368421052,2,0.9258490741497334
38,0.9078947368421052,0,0.9295658324619083
39,0.9078947368421052,0,0.9295658324619083
40,0.9078947368421052,1,0.9416986624438376
41,0.9078947368421052,1,0.9416986624438376
42,0.9078947368421052,0,0.9295658324619083
43,0.9078947368421052,2,0.9258490741497334
44,0.9078947368421052,1,0.9416986624438376
45,0.9078947368421052,1,0.9416986624438376
46,0.9078947368421052,1,0.9416986624438376
47,0.9078947368421052,2,0.9258490741497334
48,0.9078947368421052,0,0.9295658324619083
49,0.9078947368421052,1,0.9416986624438376
50,0.9078947368421052,0,0.9295658324619083
51,0.9078947368421052,0,0.9295658324619083
52,0.9078947368421052,2,0.9258490741497334
53,0.9078947368421052,1,0.9416986624438376
54,0.9078947368421052,0,0.9295658324619083
55,0.9078947368421052,1,0.9416986624438376
56,0.9078947368421052,0,0.9295658324619083
57,0.9078947368421052,1,0.9416986624438376
58,0.9078947368421052,0,0.9295658324619083
59,0.9078947368421052,1,0.9416986624438376
60,0.9078947368421052,0,0.9295658324619083
61,0.9078947368421052,2,0.9258490741497334
62,0.9078947368421052,1,0.9416986624438376
63,0.9078947368421052,0,0.9295658324619083
64,0.9078947368421052,1,0.9416986624438376
65,0.9078947368421052,1,0.9416986624438376
66,0.9078947368421052,0,0.9295658324619083
67,0.9078947368421052,1,0.9416986624438376
68,0.9078947368421052,1,0.9416986624438376
69,0.9078947368421052,1,0.9416986624438376
70,0.9078947368421052,0,0.9295658324619083
71,0.9078947368421052,2,0.9258490741497334
72,0.9078947368421052,1,0.9416986624438376
73,0.9078947368421052,0,0.9295658324619083
74,0.9078947368421052,1,0.9416986624438376
75,0.9078947368421052,1,0.9416986624438376
76,0.9078947368421052,0,0.9295658324619083
77,0.9078947368421052,0,0.9295658324619083
78,0.9078947368421052,0,0.9295658324619083
79,0.9078947368421052,1,0.9416986624438376
80,0.9078947368421052,2,0.9258490741497334
81,0.9078947368421052,3,0.9351877568618131
82,0.9078947368421052,1,0.9416986624438376
83,0.9078947368421052,3,0.9351877568618131
84,0.9078947368421052,1,0.9416986624438376
85,0.9078947368421052,1,0.9416986624438376
86,0.9078947368421052,0,0.9295658324619083
87,0.9078947368421052,0,0.9295658324619083
88,0.9078947368421052,0,0.9295658324619083
89,0.9078947368421052,0,0.9295658324619083
90,0.9078947368421052,0,0.9295658324619083
91,0.9078947368421052,1,0.9416986624438376
92,0.9078947368421052,1,0.9416986624438376
