,score,group,uuid,fairScore
0,0.9078947368421052,0,0002597d-c3b9-420c-aee1-3891ba466570,0.9248127681000413
1,0.9078947368421052,1,002a7331-4d8e-451e-aa5d-ccecb9a0d7f8,0.9463026820838725
2,0.9078947368421052,1,0037c709-5ffb-46f9-94d0-f336e08b43a1,0.9463026820838725
3,0.9078947368421052,0,0049cf8e-0a14-4fa4-bd86-4187d59dde56,0.9248127681000413
4,0.9078947368421052,0,004da0c9-3c97-4390-9f32-65e179089921,0.9248127681000413
5,0.9078947368421052,0,00e6992e-bcde-4541-9d55-18717584847e,0.9248127681000413
6,0.9078947368421052,0,0134a82c-805c-4f4b-b207-1ee277ac6746,0.9248127681000413
7,0.9078947368421052,0,01a34bce-f44e-4842-91a1-070c63f64e98,0.9248127681000413
8,0.9078947368421052,3,0256be6c-db0f-4091-a583-96addf4abe2e,0.932795872806385
9,0.9078947368421052,1,02862921-0d23-4369-bc2e-5c132180a402,0.9463026820838725
10,0.9078947368421052,1,02ae8eb6-0caa-467c-801d-c01bab8e869b,0.9463026820838725
11,0.9078947368421052,2,03419db2-e0b2-4d31-afff-8bd20b9e0ebc,0.9141935263768699
12,0.9078947368421052,1,03965c1e-3189-450e-897d-936683416600,0.9463026820838725
13,0.9078947368421052,1,03f38d39-d4e0-4be4-9826-ed8112f0e535,0.9463026820838725
14,0.9078947368421052,0,04b93387-907a-48c4-b3ab-381e822f36c1,0.9248127681000413
15,0.9078947368421052,1,05337b0d-7ad3-4dff-9695-8e7771b12a3f,0.9463026820838725
16,0.9078947368421052,0,05a3833e-bd85-448e-af1c-e3d41e9f2668,0.9248127681000413
17,0.9078947368421052,2,06157b99-407f-4ba6-8df1-e3116a13bf39,0.9141935263768699
18,0.9078947368421052,0,06da918f-d116-4b30-a747-dab879f867bd,0.9248127681000413
19,0.9078947368421052,0,073db26d-583d-4a83-981f-ba6b8f4e6d62,0.9248127681000413
20,0.9078947368421052,2,07745e62-10e9-4ada-9b51-041392e36862,0.9141935263768699
21,0.9078947368421052,1,07965c63-70f3-4ed4-97a0-e286a91707fb,0.9463026820838725
22,0.9078947368421052,1,0858e52e-119b-4c22-8f51-71740e7d4694,0.9463026820838725
23,0.9078947368421052,0,085a7f71-cd94-425f-a4e6-9ebbb44e3955,0.9248127681000413
24,0.9078947368421052,0,08831e20-6b85-4731-b4b3-4656c0d4abc2,0.9248127681000413
25,0.9078947368421052,1,08b1621e-251c-4bf6-837a-cc21ce7ac1b7,0.9463026820838725
26,0.9078947368421052,0,093432ae-b23a-4f74-ae4e-23987586dce9,0.9248127681000413
27,0.9078947368421052,0,0b4d15de-95cc-4598-907c-f090cf0ffc47,0.9248127681000413
28,0.9078947368421052,2,0b53e327-0296-4582-9a8a-aa95e309dc5f,0.9141935263768699
29,0.9078947368421052,1,0b82bbee-d0c8-48b3-aba6-0b173bb0b40f,0.9463026820838725
30,0.9078947368421052,1,0bcbdd77-a204-4b47-94ad-4ccc3ef28ae2,0.9463026820838725
31,0.9078947368421052,1,0bdcb025-a432-4c12-8abe-fb96c07f8599,0.9463026820838725
32,0.9078947368421052,2,0c215683-a50c-4838-8380-2dd905e8ab83,0.9141935263768699
33,0.9078947368421052,1,0e1c932d-f2da-497a-b995-664fa549ab29,0.9463026820838725
34,0.9078947368421052,1,0e3757bb-1a05-4982-9335-fd330fd76ac5,0.9463026820838725
35,0.9078947368421052,2,0e79cf92-fc32-4a8b-bbc1-f80011911578,0.9141935263768699
36,0.9078947368421052,0,0e8f7c55-6ab9-4df5-9a5d-dd659d10acb4,0.9248127681000413
37,0.9078947368421052,1,0ed78024-8594-4a34-9a56-4c52fdc3eb70,0.9463026820838725
38,0.9078947368421052,1,0ee17d74-e05a-464a-87ab-43686153b39a,0.9463026820838725
39,0.9078947368421052,0,0ee9777a-690c-4cec-9a78-025a28d5fff3,0.9248127681000413
40,0.9078947368421052,2,0eebbaff-3138-4d34-8e7e-209de026cc75,0.9141935263768699
41,0.9078947368421052,1,10245f6c-7bf7-4ab6-873d-0f091005a01f,0.9463026820838725
42,0.9078947368421052,1,1086d15e-270d-4a93-9911-670f3b6831bc,0.9463026820838725
43,0.9078947368421052,0,119123d0-a44d-413f-a3b4-47ff6693d9d3,0.9248127681000413
44,0.9078947368421052,0,11e50bef-d244-4879-87d5-ecb200ca4712,0.9248127681000413
45,0.9078947368421052,1,12492b9e-2b59-46b2-b350-b73a2e7dc6e5,0.9463026820838725
46,0.9078947368421052,0,127b4d86-d3fa-420b-a4f0-e930c1aa3beb,0.9248127681000413
47,0.9078947368421052,1,127dd2c9-2d23-4120-bf48-54fc0c67c3b0,0.9463026820838725
48,0.9078947368421052,2,12843cce-9d94-4189-918a-3a0ff104d710,0.9141935263768699
