score,group,uuid
5.364296761757883,1,956ebc96-bd96-4b46-a358-3b91859d78f1
4.489940712813434,0,76f11c48-5208-43e9-ab4e-a6283d9bb8fe
4.451771572439141,0,3bf3e35d-a8da-4fff-bfd0-9a0a0641103b
4.391690518146273,0,1799abc6-c5e4-4dd5-8d9f-198b7a8ce005
4.388863174414843,0,45e94d18-399e-4dcd-9d78-57dce6e4667a
4.102948039574076,0,f1d8b757-8885-4a5d-8155-5fe02fc8b3f3
4.082096379554787,1,4f6498c4-8dac-4c57-8226-518642ac8135
3.9813722591226246,0,4a6d51b9-b35a-4027-8b88-44db70ac17c4
3.9495646421440473,0,4d568155-89c2-4bbf-81db-e66c69edad70
3.9096284119376112,0,1f6ef05b-e71e-435a-ab08-1de50224037e
3.8608567325704595,0,f6c20d88-a469-488a-adb2-eee179a1f21a
3.8149123969347363,0,6e8323c1-c16f-4806-93fb-a89a8836d9d5
3.7187827100661472,0,ad1c67b3-2e98-40aa-956c-0e48a8c83b36
3.42756630572895,1,991b11ae-3199-4eac-932c-2d8723bad149
3.358296384308937,0,da828239-feef-417c-a36e-ed56c1697c6c
3.3247216774982165,0,900a3981-a83e-457e-b0d1-42b7d8424ad7
3.3059905252774984,0,f7d12739-70f0-46a5-88ec-ee316646a1a7
3.290793552721067,1,e20a3d6b-3606-473a-bad5-3c07f6ce710b
3.2271783187639125,0,a3a7caca-3c3d-4163-b851-096ec3e84872
3.1660370105717583,0,534d8376-2491-4e63-a73a-a36d7e7a47fd
3.1529605458138987,0,648f90d5-38ac-473d-b78f-f592a5e58a09
3.086164550158886,0,3878acf9-6e80-448b-92ec-d01fb04a425e
3.063545800307453,0,c558e111-49e3-4053-8c3b-04bf1e65a753
3.0282040036645896,0,0fbcfb0c-73d4-427d-a6f5-840c6aa56d12
3.006292089746014,0,b8bae35b-5563-4f47-86c4-073dba03505a
2.9483315432517174,1,c31d0e8d-c7eb-4b44-ba9e-77dd4ee0dad5
2.9299538089974284,1,2925b982-4698-41e3-9bf9-55597c248620
2.8479608407859844,0,62400d7f-81a7-4549-9193-4ddb25de88a5
2.7546584976488244,0,2e4cbaa1-341d-4cb3-ade4-8b219fe93577
2.7270918962673907,0,5b004c3b-4847-431a-a8f8-838d563160f6
2.7256782244016757,1,2d57d587-9a01-42c2-8b4b-10785220e931
2.6921035175909553,0,bbce831d-c252-42f2-ac1b-0d874d239dd9
2.641211330425232,1,66e5a35d-9635-4056-aeb5-1a82b94c70ed
2.6012751002187957,0,39a22d48-d49d-477c-9ae3-7bc38084b3ca
2.5514431669523576,0,34f7646e-3a41-4a1d-aaa9-60164de711bd
2.5206958038730662,0,17c1d226-eb6b-4cb8-bf81-e90483d04a23
2.4920689485923466,0,433359f6-325e-4556-a3e4-d5540f9a3661
2.46520918314377,0,f8976913-46e7-4677-a52a-bd188a90df97
2.44188359735948,1,99f85985-7b1b-42af-ae52-769500d7dc72
2.431281058366621,0,7fd264bf-55a0-4b9e-bb52-93584cfef358
2.3726136759394674,1,e3480e53-69f9-4346-bf83-7959c535dcbd
2.3326774457330313,0,1ac441f7-ca08-4af2-a3a4-ef793121e796
2.251744731420873,0,d9a24ed2-868b-4baf-949a-3c2425926ccf
