score,group,uuid
5.364296761757883,1,30dfe49f-f194-4bd2-a20c-fa19ebbdc679
4.489940712813434,2,465145ef-338e-46a2-8110-8b2193a3e99e
4.451771572439141,2,98917cff-3546-474d-b3b1-e1ce41bd1fb7
4.391690518146273,2,c46b1a63-b471-42e7-b1d6-8274c978f7ad
4.388863174414843,2,48e76549-9acf-4ef6-981a-8ae110f4163f
4.102948039574076,2,062c9d17-a597-42f0-a2b5-1885e8e69bb9
4.082096379554787,3,6f1c2260-7f50-47d5-b250-9c68c4b3234a
3.9813722591226246,2,2f8989d3-6d8c-43d2-8cee-899603b37a9c
3.9495646421440473,2,0954df93-1867-4c14-8b04-2c12a22193d5
3.9096284119376112,2,0240b983-fcc4-408d-8f57-5a97fdadb23d
3.8608567325704595,2,18cc2e9d-9a0d-45fe-b082-327bc2f20fae
3.8149123969347363,2,e7d4468f-4907-4b9a-91be-1c92f775e49c
3.7187827100661472,2,9a4c0123-8524-4db4-ae3b-af5b8b546bec
3.42756630572895,3,4b9ad542-1781-4403-b7b7-57fb2b289786
3.358296384308937,2,183f8444-9445-4789-a81a-21f1b9a219e4
3.3247216774982165,2,f80393f8-7bb1-4787-b192-0b49682a7d4b
3.3059905252774984,2,23a4672e-8696-4488-b61d-02c6139377a2
3.290793552721067,3,bf022536-1f73-412a-abd2-c992359f2aa9
3.2271783187639125,2,2e696a58-e3f5-42da-a7ba-6887f9183d9a
3.1660370105717583,2,9eacf059-50b3-487a-a248-a5b0b9da3b5a
3.1529605458138987,2,9c9fdc9c-61bf-4dd7-ab03-ed62009fb413
3.086164550158886,2,ed1319e2-bcaf-49ff-a28e-34113974e640
3.063545800307453,2,d33211bd-5863-4e74-addf-cc56cd6838bf
3.0282040036645896,2,2863db37-cfef-4e30-87b7-a6ff6481d4fb
3.006292089746014,2,166e40ea-4de8-4855-ad82-c536abb828e9
2.9483315432517174,3,9569e65c-bf57-41c0-acf6-d5f1af59a2e9
2.9299538089974284,3,b2f2b950-1ca6-4cdf-a1bf-50eb1df5ca89
2.8479608407859844,2,c462cd26-ad50-4434-8e80-667b90497c73
2.7546584976488244,2,f8a768f0-7da1-4c9e-8a6e-7e932f55bbbc
2.7270918962673907,2,74eda606-ce30-4332-9f36-5b12acc4737c
2.7256782244016757,3,b33db365-0733-4619-8c32-1adbf801a67b
2.6921035175909553,2,7e3da9f5-6a3b-40ef-886a-49bd5cbe06c2
2.641211330425232,3,ccd32bb6-54ee-4aee-a07c-b07ab104b6fb
2.6012751002187957,2,ae883a31-b7ad-4c23-8cec-5cfb842fcefd
2.5514431669523576,2,7e837422-44b3-4843-a7aa-94e3aedc2796
2.5206958038730662,2,392d0c14-3a9f-4d18-ab4c-ac1099c8a8d9
2.4920689485923466,2,2da3c9f8-a3af-4352-9a89-63dc754240dc
2.46520918314377,2,98657b07-380f-42df-a051-7b426cee6815
2.44188359735948,3,6f3e199e-3da2-4105-b820-edc46499e9d4
2.431281058366621,2,298d8644-b46b-4400-9d76-83d631bfb05a
2.3726136759394674,3,c899f6b3-0b31-4bfa-b5c8-d26ed19d2e47
2.3326774457330313,2,bab6f1e5-5c55-4ef5-9a93-b8d64627a6b2
2.251744731420873,2,2cc63b0a-f153-41e7-a28f-0573368548a0
2.230539653435155,2,0a6cd8d2-73d5-4441-860e-486ed7334909
