score,group,uuid
5.364296761757883,0,8506ec3c-273e-4a25-a39c-0fcd57c1a198
4.489940712813434,1,7c5e0532-47e4-4f6e-a809-e8376540c652
4.451771572439141,1,dd8f70fd-ec76-4a87-bae7-771d84bb5163
4.391690518146273,1,e68aa07e-2697-40b2-9c6e-be60ae71cfd7
4.388863174414843,1,3df5c218-5064-499e-a688-9f067b53a85c
4.102948039574076,1,8616f88c-c373-4edc-91ef-44867abbea5b
4.082096379554787,1,c4d22aee-d894-4879-bfb7-82f212a359d0
3.9813722591226246,1,334e64b1-46db-4528-8f3b-ca553400f141
3.9495646421440473,1,6d9a0d92-900e-491e-af48-15c0fbba3fa1
3.9096284119376112,1,bf01f310-204e-43c6-9e56-8aee95aad862
3.8608567325704595,1,88097d97-3e57-45ca-8e94-c65985314729
3.8149123969347363,1,88d117f7-c526-4e56-8a11-43eb1a98bc81
3.7187827100661472,1,e15e6594-e2b3-4484-aa30-f85e94be4de9
3.42756630572895,1,e2eaefa7-a7f3-4646-a1b1-0c3b7167b605
3.358296384308937,1,4d2593db-bed3-4320-b2d7-2e2c30689e33
3.3247216774982165,1,a4bc6022-9c62-4032-a5d8-bd186202fdab
3.3059905252774984,1,abf6f937-994b-4bbb-9e00-ff9ef4b4a987
3.290793552721067,1,231da584-62c5-4ab7-8481-44d26da1c441
3.2271783187639125,1,800b3fcb-e165-43ba-bd6f-0b9a77793f32
3.1660370105717583,1,7bf3a98a-a18e-4a11-820a-8e226906a259
3.1529605458138987,1,04b7ef41-edd7-42f0-8eb5-0758322fd315
3.086164550158886,1,2d143e62-b960-4c64-97b5-6f05c820b3f0
3.063545800307453,1,f914fb6f-e41c-4ce1-96f1-6c690440b533
3.0282040036645896,1,4cb8f02a-7d57-4224-947b-f37246780e82
3.006292089746014,1,3a582a5f-facd-46b1-8913-b4d15255a5d8
2.9483315432517174,1,d2480a73-56c6-4b5d-9a15-e8bf1604497c
2.9299538089974284,1,c4bb7ae2-fc2a-41f1-b9d9-a6d1441d1ab4
2.8479608407859844,1,c6afba84-e59b-4cde-a607-dc72c75cb2df
2.7546584976488244,1,7caf8152-25c5-4acd-acd6-dc4fb4d9a103
2.7270918962673907,1,d37c91dd-ce61-40f8-8526-22531707ad9e
2.7256782244016757,1,1f28dc80-8098-4184-be39-5bee9010a900
2.6921035175909553,1,622fbccc-bfbb-41bb-8c32-10139538e052
2.641211330425232,1,4b0c64a4-3562-469c-8755-f213a80a271e
2.6012751002187957,1,9645422f-8c40-48d4-820c-49e501eada51
2.5514431669523576,1,49bfa305-3e41-45f9-a097-42e3fa1db1b2
2.5206958038730662,1,928ffc76-2c3c-4458-b247-ce8e4144f3c6
2.4920689485923466,1,142f1f1e-5757-471c-8b4b-faf89db41efb
2.46520918314377,1,1c74644f-66d6-43af-bab9-d9bb9a75b88b
2.44188359735948,1,cb9d77fb-684f-47d6-9356-8554d7abcfaa
2.431281058366621,1,5d358340-26d7-4883-a4c0-5437afb2c8f7
2.3726136759394674,1,6dea06a9-b0f8-44c6-ad77-83427f9eec37
2.3326774457330313,1,fd411d90-7f20-4a0e-b1ae-87137cbbfa6b
2.251744731420873,1,ce57121d-76e7-426f-addd-72ffd517ab03
2.230539653435155,1,a761f051-feed-4904-a933-689665cf5731
2.2287725636030116,1,f8660e67-83f5-4417-a559-092a2ac866b6
2.1891897513630045,1,0da2ac30-918f-44bb-a710-3c7278a91919
2.169751763209429,1,fd1a9d5e-58d6-46cc-9a6f-f8e238cbb664
2.130875786902279,1,5e335d9c-0822-48b8-8767-a5fee33cf633
2.125221099439421,1,eb824d98-0a26-4fa0-a5f3-3562337ac49a
2.122393755707992,1,51c9b6cb-4150-406f-9720-ef4269c7feca
2.0934134824608437,1,e2f8c77a-af4a-4fc2-b229-50c755833929
2.048175982757978,1,bb3e3a08-00e8-4120-81f1-5caff86c2094
2.041107623429405,1,efa41d34-c6f6-41c2-ba65-86c6b2976f88
2.0142478579808287,0,f6821bfd-8d4e-43df-ab59-54a1fdcec799
2.010360260350114,1,cbe12606-6b6f-4b37-aa80-91a23e2d58e8
1.9831470769351087,1,28f2b3b5-847a-4112-a216-bd8ea7d499c6
1.8997404368579502,1,d71f7934-6298-4ffa-8923-185773ae7bcd
1.8887844798986626,1,a0484021-6a10-48e3-aa74-1625225a396d
1.8848968822679475,1,3deee327-5ee8-454a-9295-97c388d26706
1.8527358473229416,1,dc47cd62-7e14-46ba-99e7-78b0c950a692
1.8357717849343669,1,62ead707-7470-423e-bff1-72c44eb1190f
1.8106791093179337,1,85e5567c-c54f-4978-96ff-dc3eb850231b
1.80643809372079,1,ec8bdba3-b1b9-4b10-832f-842ff281cefe
1.7947753008286451,1,17ba2107-1717-4091-98df-e51eb9b98abe
1.785939851667929,1,6704c778-798d-4046-a620-4d7f1b1d3cf8
1.7566061604543521,1,b7c5d0cb-8c1e-4840-b6f8-139753dd7147
1.7223246177107743,1,401ef95e-595d-45c6-bbb7-df8ee17446ea
1.707127645154343,1,7b52831c-e83a-4d60-ab58-2cb72f42979c
1.6986456139600556,1,24dc592f-d38d-46b5-89bc-93dd33347026
1.6986456139600556,1,94b1a8b4-47d0-4d6c-a670-56a9b3006c5b
1.6678982508807643,1,6de3df3e-bfb1-43e2-a8c0-1e10801854f5
1.6601230556193343,1,f24ebef5-8fab-4f68-abb6-d4c692716603
1.6364440518686154,1,66060b15-e33b-4421-a14a-0aa5c9d1e02b
1.624074423043613,1,fbb24189-fa3f-4489-881d-7635222c57d6
1.6201868254128982,1,2cc491e0-d664-49c8-b2c1-75137aba2c37
1.6099377043864675,1,c284fbb8-7cf8-496e-8806-4a635c85aa7e
1.605696688789324,1,d49ad619-75ac-48a0-a084-e955e8f61852
1.5968612396286082,1,b19b361b-c65d-4a80-97e1-04d1e96a1465
1.5869655365686062,1,8ddf0c8c-7282-4fb6-9e16-3ba9073d55bc
1.572475399945032,0,9fbdefbc-15e2-41b9-8c72-d36e474d038c
1.5689412202807458,1,c6d9a3e2-8960-4e63-8f03-f0bbe4e8edfd
1.561872860952173,1,48166690-4519-4637-b4c7-030d662bd27c
1.549149814160742,1,29b49431-7525-495a-a846-b39e1502eec0
1.5318323338057387,1,118b72d2-e843-4f0c-9d40-4f92586b9cb9
1.5311254978728814,1,1089f489-9ce8-4071-bfc2-67e2f74f44a1
1.4971973730957322,1,e373fd9d-f5e8-49f7-890a-e2fa25168235
1.4950768652971604,1,2f57dfe4-6e00-4597-8443-1a1191efdccb
1.4904824317335883,1,e733d041-1949-4b5a-a29d-6e3611ce0231
1.4802333107071577,1,044d2200-2cda-4a04-aa43-4def8650bca5
1.4788196388414432,1,21a58267-1f88-4a46-b728-cbf66b105d71
1.4752854591771567,1,549afaff-2b38-492f-a331-1db9c17a59ff
1.474932041210728,1,460256b0-7fb1-4d28-8434-855280943adf
1.467156845949298,1,4c614c44-2c2e-4ef1-b5ef-257ca3b52f4f
1.456554306956439,1,cbecedc5-d354-4b33-9369-784d478bac04
1.4477188577957232,1,a1bf28d0-c6e0-4748-b74e-3ac2fa80751f
1.4364094828700065,1,ef3e5bef-218a-4827-9b40-72c6a3bc55cd
1.4215659282800037,1,6b37b65d-d220-4a7b-ad56-ac75fb256da9
1.4109633892871447,1,8a9ff8c6-1d7b-4e38-b553-6c14aefa6f3b
1.410609971320716,1,af5e063b-c623-4040-8526-fd6b2f736050
1.3936459089321414,1,e63ac068-921a-4131-b67d-78d4749741ee
1.38622413163714,1,e14dca1b-ec24-4f25-ad4b-7302dfbd30b3
1.3830433699392823,1,cc5c5455-85e1-4382-addf-4a2527d32557
1.3685532333157082,1,7221fa82-eeca-43e0-9eb4-8524ce99cb3e
1.3664327255171362,1,1dd0fec6-f346-4953-88ea-c5a4cb8ee46f
1.337452452269988,1,0327c77e-e9a5-4364-8a53-e101d2ba87d6
1.3264964953107004,1,1138616e-e538-4d12-834e-1102cdc271bd
1.3070585071571252,1,4bba094f-f183-40c8-af9d-083b77e520c6
1.3042311634256962,1,9b07c85b-397c-45e3-b5a4-9d09083d6aff
1.2823192495071205,1,a407ee7d-6d54-47c9-bfdb-b7e4936398d4
1.2734838003464046,1,113d0eef-7452-478b-aba6-f4e465cd2758
1.2724235464471187,1,1f5e066d-84b5-4b5e-a480-c7a37462e616
1.2618210074542597,1,7a087cbb-79c1-467c-ad51-01d20aa5d4b3
1.2614675894878309,1,1b94ce36-e7d5-442a-a9b1-f5c1cc629db7
1.2409693474349701,1,a3332fe3-06da-48ee-b814-aa11ca9e7547
1.2310736443749681,1,8beabae7-6a2c-48cc-ba3c-5b6374c16432
1.2289531365763964,1,2eaa498b-c053-4140-bcd9-e5adf6b3c94f
1.2271860467442532,1,578e4c23-9529-47a3-8e6a-6488ac3a0691
1.2141095819863936,1,c343df41-2af8-4443-a0d1-65c6f405396c
1.1861895626385313,1,8c995b81-07f6-4f3e-9535-143906ab6ca0
1.1812417111085303,1,28cd0fce-3296-48d9-b22c-38fa69022e2f
1.1716994260149571,1,3540d557-11dc-4c7c-b70e-8a1db511c2e4
1.1685186643170993,1,c2f1bfad-cfad-49d0-9f3a-eec78d04cd1e
1.1653379026192416,1,3bb1fc79-3bae-4505-923d-69037340956c
1.1632173948206699,1,c2b59883-1885-410b-9d24-a05bac8b9e43
