,score,group,uuid,fairScore
0,0.9078977051178424,1,819b0ca9-c7a1-4b39-99d4-6ee61e787d48,0.8947355233033876
1,0.9078973456660542,1,bfc7eafe-5427-4c95-8bc2-e945518f1249,0.8947355233033876
2,0.9078972566193766,0,c4e39360-c92d-4c60-bec4-5dd909143abc,0.8747601389060176
3,0.9078972103839112,1,3bf2c089-2b6d-4004-aa89-62e88bb2d334,0.8947355233033876
4,0.9078970800646649,0,3a1a5f67-abe7-4615-946b-9db4744d86e9,0.8747601389060176
5,0.9078970706526884,1,d776d5d3-4756-4628-91fb-8dadd77a732d,0.8947355233033876
6,0.9078969933889952,0,46aaed95-d48e-40c0-bb1c-95c10982e551,0.8747601389060176
7,0.9078969532267496,1,9741a704-274e-4bb6-a8c7-4339c574cc31,0.8947355233033876
8,0.9078969419534152,1,f1d9f5d0-c1c4-41fb-861b-2dfd11430c0d,0.8947355233033876
9,0.9078969182908146,1,724fa293-492e-4a34-9aba-c4632b44d766,0.8947355233033876
10,0.9078968516631346,0,614f21d4-bf32-4891-8528-c69b50a1e354,0.8747601389060176
11,0.9078968502993872,1,74bf0525-2be5-43d8-b1cc-38d67873d499,0.8947355233033876
12,0.9078968499867136,0,d787292f-d54f-4ef9-aab6-14977d4d0e9c,0.8747601389060176
13,0.9078968419818164,1,b6419695-a88c-481b-8a3d-9ca9d813ddd3,0.8947355233033876
14,0.907896816615426,0,f56b3308-34a6-468c-8f69-faf41214c6a0,0.8747601389060176
15,0.9078968027109784,1,deeb8cb2-36df-4e75-a852-18219ca87b94,0.8947355233033876
16,0.9078967671145188,0,028aeba6-3d2e-4757-b12c-81f781eca586,0.8747601389060176
17,0.9078967538612374,1,cc72e205-90b5-4bf0-97cc-b3a794a4dcc2,0.8947355233033876
18,0.9078966527187414,0,f60a097a-a9c3-40e6-8001-fb8534764c1e,0.8747601389060176
19,0.9078966256396604,0,0c64a0c3-732e-48a8-a1ed-fd488c787764,0.8747601389060176
20,0.9078966193714773,1,c8d8daf7-bab3-417c-87f7-771e2afdf57a,0.8947355233033876
21,0.9078966022692574,0,b4f3efbd-b947-48a0-87b2-579548b1a8be,0.8747601389060176
22,0.9078965958282535,0,927faa7f-df64-4d16-a21b-777077875130,0.8747601389060176
23,0.9078965871752648,1,1c401a15-1d64-489d-9622-683db0bf7225,0.8947355233033876
24,0.9078965838933548,1,04720a58-cb7c-4107-bde9-7a6ee4fdb2c5,0.8947355233033876
25,0.9078965142595776,0,6193de31-a1ee-4fc1-91da-f6f9c27dcc66,0.8747601389060176
26,0.9078964788025188,0,5e82fc07-0caa-49af-a186-e893fae0eab1,0.8747601389060176
27,0.9078964444725772,1,d59c2c21-5aa6-4c7e-a86e-587ca2d3bc19,0.8947355233033876
28,0.9078964440404532,0,59b22dd0-4a2f-48f9-a65f-77ec0883358e,0.8747601389060176
29,0.9078964425193796,0,3e3be0a3-a939-4817-8f73-7ee9decde717,0.8747601389060176
30,0.9078964349031414,1,e69aa9c5-b92e-4aac-b0e1-a3cfbe05dddd,0.8947355233033876
31,0.907896422032752,0,a1e478a0-2b9b-413b-bd5b-4f4c9a39427e,0.8747601389060176
32,0.9078964188616151,1,46344e1d-8883-4f47-85ff-b619f26575e0,0.8947355233033876
33,0.9078963459908652,0,72ad02ce-7e48-4ac5-ab52-2063e829ba95,0.8747601389060176
34,0.9078963399446534,1,50f3305a-ed65-4431-b21c-ff3c76b844ef,0.8947355233033876
35,0.9078963351018,0,5fc3fa30-ffb9-4e5c-8bd7-628b1f9ee399,0.8747601389060176
36,0.907896325548426,1,6993aa8a-87a2-4e6d-bcf6-430ef55b2497,0.8947355233033876
37,0.9078963013910134,1,31ea604d-af3c-4db6-a0f9-90fb1a4fd551,0.8947355233033876
38,0.9078962845102214,1,3d21e2b0-0a94-454a-aff6-d28f7be1e14c,0.8947355233033876
39,0.9078962808758207,1,beb13b51-ef8a-4717-aa75-ac4e59d90c40,0.8947355233033876
40,0.9078962557284742,0,c8b97dc8-4dc2-4117-b551-67be050dc270,0.8747601389060176
41,0.9078962175371632,0,9dbace58-50c8-41e0-940c-0fa2a47caf4b,0.8747601389060176
42,0.9078961725491809,0,c87a7bc1-aa93-4350-8528-cff794ed86f4,0.8747601389060176
43,0.9078961513079404,0,e3218b9c-2e7f-46f5-8c07-e11d928c6af0,0.8747601389060176
44,0.9078961351739036,0,182d49d0-62e2-4a74-8ef2-46141f2a5363,0.8747601389060176
45,0.9078961339671612,1,11c1d664-79ae-4ca0-b21b-50472ebe48b6,0.8947355233033876
46,0.907896132515832,1,8e16b706-cbf1-4aff-8c67-f20d7b120fb1,0.8947355233033876
47,0.90789612688982,1,71592994-366b-4945-87ee-16925d0a3e8b,0.8947355233033876
48,0.9078961249231344,0,f857a449-2e8e-42fa-87a3-d21700fdbbb9,0.8747601389060176
49,0.9078961167001623,1,eb3607a7-09bd-480f-bc04-73e3cd23ec47,0.8947355233033876
50,0.9078961088210852,1,9a3bccef-83ce-41c4-97f4-679db2038aab,0.8947355233033876
51,0.907896088346691,1,f70615af-846c-4c31-abed-0ade3677f7a2,0.8947355233033876
52,0.9078960849018094,1,13b17c53-63e6-4b84-a1bd-34b3396e7419,0.8947355233033876
53,0.9078960683122366,1,2c1208a2-a221-43bb-9f3d-9373e669c4af,0.8947355233033876
54,0.90789606412447,0,7d10b33f-aebc-4f41-8d17-661ac75bc2d8,0.8747601389060176
