score,group,uuid
0.9078978264470244,1,1d3f8e6f-52ca-493b-961a-0f48d098f49f
0.9078974760355056,0,f7bed0f1-84ec-4622-ad50-96d16dd3909e
0.9078972326931136,1,46b82422-409c-4e21-85ad-ff8b04f90343
0.8523385320788591,2,e8b3eb97-9dc5-4810-a8c8-e72d829b3ecc
0.8457595670032675,2,bf97b37c-a378-44f6-8c76-f765ef902109
0.9078968729921836,1,7aff587d-c21a-4574-ad6c-7a3826f04f0e
0.9078971776969909,0,4ae1763e-b523-4338-8069-020353e56e0a
0.7967826828168,2,e031112a-74d2-41d0-8cf4-0cc3ff8ed071
0.9078971264088932,0,526fa537-6f29-4aa9-8c7c-62170ad00c73
0.9078967840121672,1,18307b01-b745-49d9-af16-63a0e9465269
0.9078970218547548,0,34d45ec0-c066-40d6-86b1-622b51fc5b2c
0.9078969808799384,0,a0999bab-c1a1-4cd5-b4f6-cd7657712675
0.9078969663632463,0,384a817d-74aa-4462-81dc-4a87dc2afb28
0.7690071014429941,2,52c10c3f-f531-409f-8182-ec00daefc018
0.9078968978388824,0,6e8adad1-3bf3-426d-9d0d-90a5ec47b972
0.907896721121594,1,221680e3-f36f-4053-93cd-e1b68ea635c2
0.9078967115108144,1,747a6edf-2b70-4754-adff-87136cae8ecb
0.9078967026619128,1,ab6ed728-cd41-4a8f-9b97-632527101740
0.9078968804611957,0,dfab02dd-e615-4d50-89b2-3dec2abc78b2
0.907896648744182,1,fb82e7f6-b0d0-4882-9281-fcdb953126fd
0.907896616809224,1,c06e4f6a-3671-4f94-9e08-4dfabaea7be5
0.7690069637016251,2,2d06ce12-d111-4ac5-9b8f-ebae7b96d69e
0.9078965987919576,1,7a1cdbc0-08df-466f-aae3-84b920d2054b
0.7690068860212765,2,0819ec3f-8504-4e14-8873-9550e524c684
0.7690066088356566,2,a86dca53-7425-4109-ba4a-d92f0d95fbe3
0.7690065842476352,2,44a5408a-b91d-448d-92cb-26dea1c14657
0.9078965942851488,1,4ed412ca-cbc0-409c-96a2-76238ddcf8c0
0.9078968135685781,0,8b8cf6ec-4625-4c9e-979b-110d82ea3080
0.9078967497264441,0,9ace3787-22ff-4a5f-b020-bf3d50af107d
0.9078967368210212,0,9d3cd05c-9093-4936-bf43-15b2c2843348
0.9078966747051086,0,f3f65e80-a2d3-466d-8fb2-31e68387c1a9
0.9078966170961345,0,af1dfe93-abe0-4a60-b30b-2e70ace3c2f9
0.9078965275371847,1,1b06d2b9-f103-4893-b8aa-d1dc6465417b
0.9078965042062644,1,efe792fd-25b6-49cb-9897-d6c6dc49fc79
0.9078964823215084,1,4d8c0a50-1a92-410d-a4c6-9c5d8d1dff31
0.9078965817113129,0,566a21cb-41b2-48cf-8998-0a2cbfbadfa7
0.9078964328236501,1,4d8a7042-2e06-45b0-91cc-3ce2a35b41fd
0.7690065407582638,2,1a0bb5b5-d77c-4625-9d11-310992defc38
0.9078964133601576,1,04c9b780-4043-408a-9f2e-2b70c86e7f17
0.9078963820684413,1,3bf6d99d-655f-4952-b88e-fb5913a7b78d
0.7690064828634791,2,5def6d70-049e-4f94-95c8-afec4e3abf12
0.90789649175822,0,1be81776-37c7-4f83-94b1-0de480bc0c59
0.7690063204136255,2,9adba6b3-5390-4eb8-bf9b-4a53b6814d66
0.9078964738152848,0,9172e172-d4a5-46fa-b5e7-e2c59b6055e9
0.769006270306003,2,22cb4dce-dd98-4cf9-a3f4-cbb4266aa4f8
0.9078964512910532,0,bb3d2ed1-e240-42fd-9404-03ef59282041
0.7690062337067974,2,36599ea5-3e07-4798-9bfa-36d8df52af9d
0.9078963553349332,1,a876d0c6-29f7-4280-aa2f-225d9e8af7f3
0.769006197141308,2,0ef921b1-739e-4787-a0f1-0f944d157f8d
0.9078964390536364,0,a244a4a5-1a54-4596-92cf-f504ffb41b37
0.9078962994995196,1,5765853b-e202-4275-8272-3b95f092b8a3
0.907896417546982,0,37ef3b50-480d-459c-ba5a-39891c0e8ded
0.9078964113838892,0,f396a77b-9222-49bd-9b3f-082566ba190e
0.7690060304106946,2,ff6a44b8-54b4-49fb-b60f-d8666cae7d92
0.907896373819433,0,93f73d20-101f-4fee-afc9-158f95f132d9
0.7690059649292768,2,0bfbbb47-42be-4a7a-9526-067c691b4f05
0.7690057841665322,2,431f51d2-13b2-41b3-bbc5-dc4e9f55bf4c
0.9078962819241504,1,80e90863-a228-4bdf-81bc-a453a57e1902
0.7690057783897934,2,c213071c-08e8-4e0d-a747-0b390898469a
0.7690056582674379,2,25c9df8d-317b-4ca0-b2f5-c4a25e7d4167
0.9078962803083728,1,a45b86cf-ae0c-4706-a487-3e6d261aad5c
0.7690055661203999,2,6eb9a0e3-b553-44c5-99fb-03eb878a0757
0.9078962248994388,1,49002cb4-5121-46e5-bfe1-c7fd9bcf1bb4
0.7690054909970269,2,20585b67-b2fe-4860-b480-bf5ce25ba8db
0.7690053654017128,2,19e38e5c-f5d7-4d34-a0f2-bb87f78d2dc9
0.9078960763050254,1,203f6c0c-17f7-472a-9d27-93a115d1bc9d
0.9078963681326846,0,1af88c1b-1591-43f5-862e-990e185e5771
0.7690052482537484,2,eb7df3f4-40dc-433a-9433-780943e44151
0.7690052312782619,2,2c61bfdb-2611-46dd-9ef4-b3c6580958ce
0.9078963539060622,0,ae2d3690-64fd-48be-922d-374d928244ac
0.907896346485306,0,fcf990a2-2b38-478e-872d-b7615099d21c
0.7690051787055662,2,92d95e12-a2f8-44f7-af27-aa6d11733c47
0.9078963320431837,0,a205aa7c-3dec-441e-ae4f-b27c0474e700
0.7690050483742792,2,cd3f3ceb-ba73-4342-b1f1-01da9d7b5b8e
0.7690048812250907,2,63a3069a-4f9e-4612-8e7f-6d2abfd99890
0.907896319702524,0,fe7609a5-a04b-4dab-926b-146338c319ef
0.9078963170279882,0,e1526977-f1a3-4148-9ed3-2c1418fb8a8f
0.9078960706846224,1,67041ca0-1d90-4008-9b10-d04456b71b75
0.9078960445632446,1,d9c36e5d-8875-478d-af54-d9838b841e2f
0.907896279546537,0,293907c9-4bbd-4871-964d-ce4f6dfa3a2c
0.7690048700358914,2,ea05e472-06c6-4a5f-b693-93342ac75066
0.9078962696073776,0,5f2ea84e-5f50-4bed-8b77-cb3f031c637f
0.7690047850669655,2,cf36f467-9e4a-4c16-a19e-f851148f9460
0.7690042578887114,2,a2eb6bac-0dbf-4dc8-a759-d06610e0b1d7
0.9078962690099399,0,f2706a3b-18d7-407a-87ea-9cc077ca9502
0.9078962600072388,0,112aa081-92f8-4fa3-bfc2-2d01976d36ee
0.9078959941689742,1,c4acdc3f-1677-4b4f-b8af-fa9cfa3d9e67
0.9078959811128942,1,c5ab67b5-26e1-4d00-b73a-3f93fbe9d85e
0.9078962487974253,0,598828b7-31a1-4488-851f-b1b480b79288
0.9078959650121894,1,5b24567d-f442-47e6-adb8-b322aec50782
0.9078962377228464,0,54158d06-73c5-41a9-860b-19e59ba19e81
0.907896215297016,0,94dc7cc2-49fd-46d8-a9f5-e9e44338b327
0.9078959584333882,1,6e5ac333-d912-4180-b7a6-02e261135b21
0.9078962076274956,0,4a443e03-4b21-4339-9d8e-a37a89ced1b3
0.9078959582999226,1,ebbc3c5c-1321-423a-a488-599a7473e188
0.9078959448717449,1,2bca215d-769c-464d-bc0b-092c415ab723
0.7690034285671128,2,c6670e7c-5713-4e6d-a060-52024ea44144
0.907895932455295,1,a4f70f83-4558-486f-b912-f725bbb8660f
0.7624286351546248,2,7dbeae5a-7131-42ce-8032-815a85d6e14c
0.7624278405626779,2,e4299775-3a85-48ee-af9e-7958493b89f0
0.9078959323499894,1,a3af1347-c80b-4c80-935d-f01a97201c23
0.7624278233583774,2,626b28a5-b40e-4646-9259-a2b7c02548fd
0.7624276885138207,2,957b0249-9d09-4b60-a9fe-5b440f9ec854
0.9078961881847684,0,1b0a6b23-a445-425b-8b27-81899232fa33
0.9078959158025603,1,5cf2cc75-f8cd-4b41-8faa-1ac47cd9eace
0.9078961599860949,0,6ce22012-2174-4657-83ac-0032131517cf
0.7624274948555166,2,4f0891f4-12e6-4d1c-9bbb-da5dc9776b8a
0.9078959125668371,1,6e725461-2e7f-4246-9141-64bbd1a1ccd7
0.9078961576314356,0,901a110e-97e4-49e4-92d2-dffb999a0fbc
0.9078961352794508,0,cdeffbe6-41be-4bbf-b4de-6e08e8fd3e8e
0.7624273917468891,2,33e9f8ac-0c7d-4813-8557-4c38aa6996c7
0.9078959046363658,1,6a5d938a-9e57-4233-b1c5-2dbaf1844e84
0.9078961288352976,0,be021e59-1682-473b-ae88-6e5af763d398
0.9078958887188447,1,bed6486b-07fa-4c39-a4f2-1178ea9d50c3
0.9078961109647042,0,bd775740-66c2-4136-9f01-e669f5967321
0.9078958860268216,1,2d6a9020-9ebc-4acd-bb20-2115089bed6d
0.9078960766588142,0,bd841ce7-4b07-482a-9e5c-ed0fdb3a9dfc
0.7624271033081746,2,b4b1f462-e8fb-4e6f-b0b1-579f6ee5e41d
0.7624270294261082,2,3d712d80-6b11-47e0-a118-6efcb0490d95
0.7624265778769611,2,6f262f4c-ebe6-487f-9a0b-546b0c611d81
