score,group,uuid
48.0,0,003ed776-e941-457a-ad9a-9512d955c3a5
48.0,0,0187444f-d0c6-419a-8f39-206c255af78b
48.0,0,021475f3-a9e3-4191-92bc-370544090e06
48.0,0,02c78bff-7e84-4996-b810-779a6949c04d
48.0,0,02f023b9-a9f0-4679-bc21-56f9d59922e4
48.0,0,034913b3-8223-4ea4-a2fe-0e73f1333689
48.0,0,0361b0a5-dba0-4952-940c-b497fd778382
48.0,3,04427fdc-527c-4adb-ba0a-a1d9620a3130
48.0,0,0582875a-6963-4057-a93d-513a74b79d7a
48.0,1,06038456-e25f-4211-aa38-838d5af8b072
48.0,0,080008ac-e994-48ed-b953-3a92305bd401
48.0,0,0b63004a-b3ec-4e30-aaf0-988000206058
48.0,0,0b7dd6fb-e3ef-4db5-8bd5-ea669796d43c
48.0,0,0cfa25bf-4330-4797-84a5-ef399e039fbc
48.0,2,0de8f7e7-381b-471c-b4c3-90ea67be867f
48.0,2,0def99b5-b3d2-4008-8d2d-aaf9cc109e1a
48.0,0,0e420e06-ec2c-4549-b42a-11cb2e6675bf
48.0,0,0fb2c7ef-e038-448e-ae6b-87e994bd5a3f
48.0,0,0fc18223-94df-4112-8743-14767f202c42
48.0,1,117c69cb-9b31-4b76-a867-7171f0b80922
48.0,3,12e5156b-530b-46d5-b6e7-30b99314febe
48.0,0,1443ee42-033f-41e5-ac00-cdc01c8b7b95
48.0,0,15600c51-3c93-4e97-b162-b7f4d6cbe894
48.0,0,15ab34c2-f5bd-490c-bdef-3c1a832f0b65
48.0,0,16154467-9c8e-4758-9c6a-5495448f901c
48.0,0,168e84c0-c291-4ac8-bcaa-516433e91324
48.0,0,16a78319-6be9-473d-b19d-c877a0e3e193
48.0,1,16e8760f-7516-435c-acb3-71daf72ad34f
48.0,0,1b7c6002-c1c0-4fee-94df-67da2537c748
48.0,0,1c0af3a1-b7d7-4234-a9dd-c6e982d2a64a
48.0,0,1d612f86-991f-4d06-88bd-703d5cb6c168
48.0,1,1dcd45d3-9664-4ef3-9226-81574566cd3e
48.0,0,1fc6545f-2449-4c94-a1e2-6658b36b65f7
48.0,3,20973ff5-9082-43fe-97a2-8003c6c60e08
