uuid, score, group
b2be67ce-c966-48d0-bb4b-10b66f5f266f, 0.8801173525485604, 0
43092c81-e6f6-4c30-9657-d94930f55399, 0.8801172712814117, 0
3ea1b201-b8d5-4350-acc6-d42fbee0339e, 0.8801170955088796, 0
53672397-af62-4743-8bd8-fd0d02df56b6, 0.8801170662710189, 0
5f170b63-b874-4dbc-822f-a56f60778507, 0.8801170231415475, 0
1bb0888b-c6f3-4a7a-934d-cb33c18a9bbc, 0.8801168392283298, 0
e0707f94-9c6e-421e-9e24-e61847ee91cb, 0.8801167102560554, 0
56e9c8df-ae57-4d85-8856-e3f7e6de6ed4, 0.8801166980291366, 0
861af02a-cca6-4cfa-b8b6-c3fd32378afa, 0.8801166957721095, 0
f5a68fd4-9494-40fc-b455-73cdb1e0d193, 0.8801166906042184, 0
fd115906-8dc9-4824-9f6c-792668fc4ac1, 0.8801166535069854, 0
5ea18914-42e2-46a4-bd21-7d5716e41d0b, 0.8801165635985613, 0
6fb32514-c4e9-490a-b938-333a304035d1, 0.8801165293443037, 0
ab0a7c43-a2be-4548-b4a5-59608956ed89, 0.8801164787161403, 0
082f89e5-9ce4-4e67-b66e-72d4af200e14, 0.8801164364667274, 0
ccd09ee6-3784-426d-a513-9d7ddb03da2b, 0.880116431652162, 0
83bd1c63-9d69-44c4-8cf5-007a07ef9ffd, 0.8801162994214144, 0
e1262435-96e1-4e04-ac8f-cb8fb60a0eac, 0.8801162811461603, 0
c247a97f-c0d1-48bd-9261-1c0e073e69d2, 0.880116223761769, 0
89dc72ac-45c8-4412-8e58-547127564087, 0.8801162187058693, 0
3c134010-c831-49ab-b9de-218b077db8c4, 0.8801161002667269, 0
aea23b47-e812-4435-b2e2-89b73ce94833, 0.8801160238126283, 0
d59c1003-5a98-4683-9393-7814f5db6b87, 0.8801159447057622, 0
e398b269-dabf-4ef5-9bc6-bb3efdc040c6, 0.8801159185684959, 0
067e65c5-6cc4-4074-801f-4547d9afc879, 0.8801158260385757, 0
4addc15d-a824-46f6-bad0-d00a03b33fa6, 0.8801157545059815, 0
a052a65a-75d3-4600-ab94-aebf6ec51334, 0.8801157380771607, 0
14becffa-9c37-48bd-b92a-a41701da4932, 0.8801155216652723, 0
f3ce2191-7703-4f75-afeb-55eecd763091, 0.8801151459657605, 0
84550e64-4678-4085-9518-498a7a3c1240, 0.8750017014749791, 0
065e9848-b903-4b51-8899-855602a536b1, 0.8750011161709934, 0
d4472ca1-384b-4123-9dfc-27167c18b506, 0.8750000485269549, 0
dad0f861-4e6b-4deb-9c8c-af9cd7a27f0c, 0.8749999155751221, 0
341742de-f4a0-4546-b9da-569eddf10dca, 0.8749994150196071, 0
3dc7ed32-1352-4fcf-87d6-bcc543fc9c2d, 0.8749992526466629, 0
3b3d4788-d8f1-47a6-aacf-0dc2ae7f22b6, 0.8735401780126679, 0
794fe222-4f7b-4200-bb09-4d5b530afe44, 0.873539863590838, 0
01357a2b-b125-4796-a02e-c1d635064c74, 0.8735398373393741, 0
76aaeff2-725f-4d49-a413-2fcc18a80b9e, 0.8735397003339417, 0
d782903e-d807-4ee6-b6d1-064a86e16d35, 0.873539328165314, 0
a900c1f3-d9a8-4a60-bc99-c64b8f071235, 0.873539142020972, 0
f8ba3918-d07e-4414-8d84-a07ad58c2990, 0.8735389835065708, 0
6166c1bd-3739-43ff-a958-2fb853db76a4, 0.8735388319082442, 0
895bc921-9984-4efd-95c0-348a4c473a5b, 0.8735388268267481, 0
116890f4-1b64-42f0-8e8d-39bbe623f101, 0.8735386130711542, 0
77e4cbe0-d2b7-49d4-afc1-49504e8fe4c4, 0.8735385271918001, 0
571a9017-5a82-4335-981e-2c84deed83ae, 0.873538454858517, 0
b5a7ee17-d521-4506-ab18-c900fabb9250, 0.8735383518064117, 0
8eede5ae-bb0d-4038-a1f4-3e2cf4a5e374, 0.8735380226552153, 0
65dbbd72-dc7a-42dd-9420-4573d354a9a9, 0.8735379404089688, 0
b76b4b2f-b479-4e2a-8d87-033e4ecb90b1, 0.8735379280253704, 0
88866a8c-a4d2-4230-9ed4-43c762370ac1, 0.8735377910844374, 0
3c15685f-c7c1-4a6d-849c-efc8919e450e, 0.8735377813968452, 0
0e9abea4-cdfa-4215-a8b1-24809c6fb4d9, 0.8735376651569763, 0
58b210e9-28bc-463d-9a59-c38adac94245, 0.8735375948252937, 0
fc8de17b-e2e7-41cd-86c1-2b0896bcc402, 0.8735373799675176, 0
44ea5ba8-f5ad-4dc5-abd9-73e9ef506e13, 0.8735373361619642, 0
4764cc35-3c59-40f9-b5c3-5d10c045064f, 0.8735372945622216, 0
a31e3e1d-9866-4b89-a9eb-7c96d2161cf0, 0.873537250306959, 0
3f951ef9-3565-44e3-8dd7-5a366b57895f, 0.8735372278809326, 0
642b92c0-b6b7-43ba-8534-ef529a3ff1fc, 0.8735371954752867, 0
9d940d00-1d90-4bdd-ad22-9f26ed75b89a, 0.8735370492711674, 0
ab90150e-c4f9-4986-88b0-c0602262ad8d, 0.8735369646457848, 0
aeaaebf0-69b4-41b2-8164-3ae8fb96af4d, 0.8735368272360097, 0
