uuid, score, group
8fd3978e-a028-4241-99d0-b730c49b0ed0, 0.9078947368421053, 0
db9093c8-6b2d-426e-bea9-866a449a1b16, 0.9078947368421053, 0
7bc9c85c-e490-4af3-920f-fc2e1ece1636, 0.9078947368421053, 0
14787b11-006d-4d05-aaf5-dc2863a4f403, 0.9078947368421053, 0
69a66749-2f62-4a5e-a765-fb77ff1a7df5, 0.9078947368421053, 0
3ebab6e3-57cc-45d7-a263-4e43980ecc4e, 0.9078947368421053, 0
a09550cf-8cae-4f18-89ed-7803f39cc9ba, 0.9078947368421053, 0
aca52104-d942-41b9-bc50-57329bbaa2b2, 0.9078947368421053, 0
67165be9-4400-48a4-a6e3-47ca13ab87d4, 0.9078947368421053, 0
418f5330-035e-4f11-8997-b90d619164b9, 0.9078947368421053, 0
94fb3b5b-f88b-45a9-9810-8faef1b60d3a, 0.9078947368421053, 0
90062547-2551-48c3-86cf-e8ece7345aad, 0.9078947368421053, 0
b9aa580d-bf64-4761-ad27-27a2c2ee4287, 0.9078947368421053, 0
d0fda72a-5d27-4e52-8ebd-79d0418eea40, 0.9078947368421053, 0
7f970348-b8b8-4e3d-ace9-8a2911ee33d2, 0.9078947368421053, 0
67b5ab66-c411-4a96-bfe3-0203158b5c8c, 0.9078947368421053, 0
83d73a76-e77b-44f6-b528-eb93aeb8285e, 0.9078947368421053, 0
6b78093c-09e5-4028-a92f-5f5c5285b79c, 0.9078947368421053, 0
ded60a0e-e066-4068-bb1d-bd5a2cf5040f, 0.9078947368421053, 0
c3f42887-7657-4594-bc2b-563ddf679406, 0.9078947368421053, 0
f1ed876a-9dad-4b04-8be3-1a6c80c17296, 0.9078947368421053, 0
40fa3762-6989-431d-9aae-4c108aa08fff, 0.9078947368421053, 0
3357e42a-a3f3-4e97-8c64-b52c2b108b66, 0.9078947368421053, 0
52a1cba5-f67e-48e7-b432-3e4351c3880c, 0.9078947368421053, 0
627245bd-cb86-4849-8685-d02e7e13c3e1, 0.9078947368421053, 0
1583f4a8-47d2-466c-9dcb-3ccb2701faf1, 0.9078947368421053, 0
75fb575f-0848-4300-ab55-42eccf4cfdc6, 0.9078947368421053, 0
bddbd62c-9fc7-4276-b218-c324eff49c8b, 0.9078947368421053, 0
e3b686cd-cc4e-4bf5-95a5-64456c1ea933, 0.9078947368421053, 0
ecfe46f4-fcbb-4965-b949-bcec1b26425d, 0.9078947368421053, 0
57ca2776-fe45-4b4c-bac0-4d081721ab25, 0.9078947368421053, 0
454bac63-7611-40bb-b14f-79c9361369f2, 0.9078947368421053, 0
4c3c5582-01c1-47d8-8b77-62642b561846, 0.9078947368421053, 0
fd156c63-2bfe-40aa-981d-e121064af6d0, 0.9078947368421053, 0
c3b71aee-d094-469c-ab28-8f8187a88f04, 0.9078947368421053, 0
d8f4affa-310b-4cc4-93f5-3c215fb92dec, 0.9078947368421053, 0
647c0ae9-3d46-49cd-a58d-483033a55193, 0.9078947368421053, 0
bf43f606-8c42-4474-a352-d9f188de2280, 0.9078947368421053, 0
3fb2a381-6965-4a74-bd11-e8aaf47077f2, 0.9078947368421053, 0
2c1ff4e0-6bb5-46c8-8b1a-6fd846cd4bb4, 0.9078947368421053, 0
5ec25c3f-6a20-4893-abc9-20ac6ce9d7a0, 0.9078947368421053, 0
8c2aae3c-4b9f-4f42-be4f-8c8ac5d9cd13, 0.9078947368421053, 0
4a2d9e26-6c7f-47a3-b978-b961892ae7c5, 0.9078947368421053, 0
cef6ced6-dc36-42fe-bb6f-fda283d2acb5, 0.9078947368421053, 0
f9acd22f-1562-4ffa-b489-68fc121a7b87, 0.9078947368421053, 0
91766ae5-c68b-42a6-a8f2-9cf27a195191, 0.9078947368421053, 0
aaace3a5-9a10-41ba-9d12-5c29708c5489, 0.9078947368421053, 0
32e82b5b-a51f-4e27-a308-6219a35cd12a, 0.9078947368421053, 0
b63d887b-e0c0-4c6c-82dd-df8e9e6a0034, 0.9078947368421053, 0
64f0f339-beba-4d66-bb48-8f2b32a4c13f, 0.9078947368421053, 0
a68a5075-d24c-42cc-9b00-a8f69549590e, 0.9078947368421053, 0
3caa4912-2440-4f48-804b-7a65efc32577, 0.9078947368421053, 0
66218bcc-27a7-42f6-874b-f659fe1f94b4, 0.9078947368421053, 0
1877bd87-2770-42bc-a27e-e7ee4877e922, 0.9078947368421053, 0
d6fb43d2-17ef-463e-ad85-40c17657aaaf, 0.9078947368421053, 0
d509cbd8-8416-40ad-b486-c8680a881476, 0.9078947368421053, 0
df7b6222-f129-4caf-af05-a82ffaf6993d, 0.9078947368421053, 0
bda081a4-56b9-4b3a-ba27-50c84f7b82b6, 0.9078947368421053, 0
9bc401e0-ebbe-4ba4-a2e3-db7515ccfcdf, 0.9078947368421053, 0
482151e5-e5b2-460b-9db8-06f668a73f8c, 0.9078947368421053, 0
12383e53-cff3-46af-b7ca-3402e6b9e50d, 0.9078947368421053, 0
95415bfa-dc94-4360-a7ae-cb027c338205, 0.9078947368421053, 0
1f40cb9d-5a9a-4a7e-8694-9bd43be7d368, 0.9078947368421053, 0
a07d0f90-0841-4e49-8b72-6da8a5232c96, 0.9078947368421053, 0
259a7b32-d0f0-4c93-ab5d-6ec4c1eafa71, 0.9078947368421053, 0
39aca69a-8623-499a-9c03-25a039b6060e, 0.9078947368421053, 0
cd655e0c-70a4-423c-aa2e-4d2de1858edf, 0.9078947368421053, 0
8a759990-8077-4910-be63-7952dcb19fa5, 0.9078947368421053, 0
8f6083a5-3cae-4572-9b3f-49c754e559b5, 0.9078947368421053, 0
4b22dfc4-e056-41d7-bf88-77891d7f3bd8, 0.9078947368421053, 0
59d82ed5-1c97-49b4-b240-2a9205e9b847, 0.9078947368421053, 0
c3b90664-a11a-4d9e-a4a8-b1b769b74f3a, 0.9078947368421053, 0
9bcfe995-7a2d-41b2-af92-f5f4a8353aa2, 0.9078947368421053, 0
