score,group,uuid
48.0,0,01aeb53a-de56-467d-9789-5881fb6356f9
48.0,0,01fe1a1f-52b7-484a-87bd-a693a6b2fac6
48.0,1,003649c1-2004-4509-a28f-49b47bc69951
48.0,0,02ec42f2-db00-4ffa-9940-1174e8d97099
48.0,1,01343315-09d1-4887-a96b-0d12c5c05274
48.0,1,02392d1f-7538-4a60-999c-119293a331d0
48.0,1,03e4481b-a037-45dc-9682-f024cc5c2261
48.0,3,1cb313d2-7898-4f9a-812a-acb16d20793c
48.0,2,2aae8915-a5b0-4d45-b830-24d3c8cae272
48.0,1,04331c6b-a55e-4340-9d61-865b3217bb46
48.0,1,05a4bc67-6bfa-4453-a25b-3c6094bce139
48.0,0,03b3920e-730f-4819-b659-dd4f8efd5ad4
48.0,0,05accc44-6204-4add-8669-d03aca6dee75
48.0,1,061095f1-6dfe-48af-8768-fc4023a9e2a9
48.0,1,0739df22-b919-40c9-aca7-b74bbc677691
48.0,0,06243459-ad1c-4a91-9450-a6c71e8bfed5
48.0,1,0d14f3c1-e1e6-4ca4-aea1-df8be07ca321
48.0,0,0764182c-1a0e-4406-b22f-872751a27a1c
48.0,0,0813116c-af15-4f4c-bc2e-8a91f0d0370d
48.0,0,098e6090-eaa5-47b6-97fb-4b0bbb40c385
48.0,3,38bcd2d2-7e87-4e5b-b224-64084a0495b2
48.0,1,149c5a47-2ad0-4fd5-bdec-62ebf35b9b26
48.0,0,0b71557e-34a3-4c6e-977b-e1ec9389138a
48.0,0,0b954f92-dc91-447c-bdce-6d98a16f71a3
48.0,0,0ec7fbe4-cfae-4c47-8ac7-0d4f5869c955
48.0,1,17b35042-9ec5-489f-9f8e-bad8ee62be2d
48.0,1,1cccfa74-bfb7-40b9-9b30-930ddbc17a74
48.0,1,1f28d8ee-0a58-445a-a74d-6ca2bf54d627
48.0,1,2354415f-f4e4-4f6c-9e33-724647249ae5
48.0,0,0f12354d-74f5-4494-90cb-d47607096158
48.0,0,103c2ce1-458a-4d73-a33d-02b06489765b
48.0,3,5ba0786d-29da-40f9-8906-d7ff579710c0
48.0,2,436e7d20-e080-4f49-a74b-d01efa4e0b06
48.0,0,115179d4-93ad-4418-adb9-e4855e14311f
48.0,0,129c17dc-edc5-4a6c-a98f-09cd3aeffa66
48.0,0,14a8279d-deca-461a-90a7-31f908c8eb44
48.0,0,15873548-605d-41bc-af0d-294d3fecd039
48.0,1,24760812-2adb-4446-a0d0-cca98fadb467
48.0,1,252e80a8-94cb-40d6-9e60-20bab6ccf967
48.0,1,2644c2fe-abd0-4821-967e-1b617729b890
48.0,1,26db493c-28eb-4299-8c3a-2140e18fb54b
48.0,0,15cf2351-e49f-4108-9a3c-caea6549c1ca
48.0,0,16fdf8bc-db40-4143-8678-57c1d8602533
48.0,1,27e6a7d2-c84f-4c7a-ad6e-23649a753b7f
48.0,0,17a5b486-4957-4486-a655-79e106ba68d6
48.0,0,184e5a6b-4474-4266-8052-0fc8a16822a3
48.0,1,31fc2099-a4ab-4f33-97f1-a0783d846e21
48.0,0,19a9e20a-5039-462f-abbc-1b44121c1e7c
48.0,2,7794193f-adce-4384-91fd-792e36e6da81
48.0,0,1b58f50f-906d-41a5-a27f-a821a51b9a2e
48.0,0,1c14a49a-b184-4889-b6b5-7235144f8521
48.0,1,32808d08-6b61-4267-9d21-a2a8ad67bec3
48.0,3,89b0765b-73c9-4b81-bc31-506c98eb94f5
48.0,3,9660bac2-9eca-4883-af51-d86cd0db2ca9
48.0,1,336b4e3e-2c2b-4cc3-b01b-a33b67721e76
48.0,1,3478ecf8-2710-4f5e-ab15-1e4e3c8947c8
48.0,0,22884687-d593-4f23-9776-27c0dcafbfa9
48.0,0,25c77fe3-f156-44d7-a1e8-49a723b4017c
48.0,0,26a522a0-1340-4d10-85dc-c95bf77b57f5
48.0,1,3a20a3d8-c9a7-4063-b979-66a16e9c4858
48.0,0,2a9e9376-74f2-4698-8197-9a05f4a4d46b
48.0,2,7ab067fa-0e27-4073-a07b-85d309e79c9e
48.0,1,3c6dd5fb-e9ab-4832-9d78-9e123b7d7b38
48.0,0,2ae983c7-fc26-4665-a0a2-94166271d7bc
48.0,1,3cadbf45-3dc7-402d-8404-87340ba88ab8
48.0,2,918cbb18-b558-47d2-a9a0-ca3c1beb64d7
48.0,0,2b6d832c-7bda-4f68-8b3d-24f113b72abd
48.0,1,413543e2-462f-49d9-b62c-2c058d908780
48.0,1,4171dce1-6877-4326-bf1f-38dd1db1d158
48.0,0,2ce79cdf-109e-4252-97ef-d21f2e39c78f
48.0,0,2eb7e55b-4bb7-445e-a6c4-18319256c617
48.0,2,a09b2dae-e247-41d2-b61e-055c8cac746b
48.0,0,2f2a1360-8aaa-40a3-9d9f-bf94b23fd16a
48.0,2,d4709d80-4b0b-4901-bdc7-5f19dab11837
48.0,2,f2acf660-89be-49ae-951e-e03580e92f54
48.0,0,30000bdb-7e4c-497d-a24c-3a4ad756261c
48.0,1,43e445fc-3df2-4ff0-b576-12f640a3d451
48.0,0,336dbeec-e72b-406a-bc51-12c2ef49cece
48.0,0,34043edf-c93f-467e-bbe7-990c76d21a2e
48.0,0,360c4d0c-e7a3-4b03-91d1-508364f9d8b1
48.0,3,a206420b-f03f-42e1-8574-a0b18fedca9c
48.0,0,3799e4e5-9a68-4941-8ba8-b3dac7291abc
48.0,3,b1b157bf-3504-4bf8-8597-634b1f1755da
48.0,0,37d72901-c044-4950-b01b-5852044d53ba
48.0,0,3b072b6c-3cd9-48a6-bc9b-8f3c17243d46
48.0,0,3eedda8c-fb2e-4086-aa47-20593e1e99d4
48.0,0,4036e9b7-5dc5-4d21-b7bc-c566aaff1d87
48.0,0,406528f4-9195-4c80-bb1f-dc0f650d2b45
48.0,1,4a1ebb65-92f0-4c8d-9c63-ed2374be0d17
48.0,1,55a50b9c-6177-43d0-8ccb-828613e6214c
48.0,0,44276840-7ab4-4e05-b290-428b9ea27109
48.0,0,45fa3bf5-b22c-4ddd-9645-5fccc6ae56b3
48.0,1,561dc7d5-279e-4907-8bd6-78849d12cb2e
48.0,1,57e73a44-403b-4e65-b1e6-385583dbed54
48.0,3,d4f60533-4193-49d0-aa26-2443717c7acd
48.0,1,5f0bb08e-9d38-4168-8e7a-9ba13cc28427
48.0,1,606b18e1-ac8d-431e-b914-6af820a8fc61
48.0,0,477e1959-ff34-4996-bdd9-6cf1b8c3eee6
48.0,2,feb8b0cb-0f63-4a38-b57a-23693b175843
48.0,0,4a0e2d53-ca76-4a2b-923a-07d2d91a3820
48.0,1,692f1910-8525-44d9-878f-1bcc05205ddb
48.0,1,6da9d7b3-3049-45da-9b27-8934f9d123cb
48.0,1,70c1b313-fbb5-4457-aafa-7f377971afbb
48.0,0,4a6d00a0-d8f6-4981-be9d-afa79da90191
48.0,1,79a2d2d9-4933-4714-9599-101c9c035b66
47.0,2,1a4608c9-a6d3-49ad-bdf8-68ba650868dd
48.0,0,4a8c603f-676e-43ae-81f4-e275fecc4e52
48.0,0,4b354247-4b5a-4483-9b26-6eac9f1e02d3
48.0,1,79b02f84-ea9f-45f3-901c-c4b1fac9cb47
48.0,1,7a38c614-087f-4325-9df0-9ba0ebf20e10
48.0,0,4c3f851e-83d5-4ba8-a9dd-d4d7e7414aa3
48.0,1,7b8809a2-1e2b-4c5e-9b2f-5ffbd564e299
48.0,0,4cd02a58-4410-4cf0-bd5b-8035808c6008
48.0,0,50a7bbda-231e-4390-8f5f-d1d0c7f38c8d
48.0,0,50af5f1b-5d11-448a-b32a-858ed2bed0a4
48.0,0,50e3a2f7-6395-4a77-8c66-2a2369b32a8a
47.0,3,24521ee0-0332-480c-8527-90fcb48d2c7f
48.0,1,7d8449de-ef1f-4b41-b465-f65657ea4dfe
48.0,0,5140441d-4a66-4b3f-a3ca-910998093f40
48.0,1,7f2645d9-7b1a-40c0-bb13-e1e5289c3c5e
48.0,0,514e5fe4-ebd4-45a9-b558-7a31548f5aa6
