score,group,uuid
48.0,0,01aeb53a-de56-467d-9789-5881fb6356f9
48.0,3,1cb313d2-7898-4f9a-812a-acb16d20793c
48.0,0,01fe1a1f-52b7-484a-87bd-a693a6b2fac6
48.0,2,2aae8915-a5b0-4d45-b830-24d3c8cae272
48.0,1,003649c1-2004-4509-a28f-49b47bc69951
48.0,1,01343315-09d1-4887-a96b-0d12c5c05274
48.0,2,436e7d20-e080-4f49-a74b-d01efa4e0b06
48.0,3,38bcd2d2-7e87-4e5b-b224-64084a0495b2
48.0,2,7794193f-adce-4384-91fd-792e36e6da81
48.0,3,5ba0786d-29da-40f9-8906-d7ff579710c0
48.0,1,02392d1f-7538-4a60-999c-119293a331d0
48.0,2,7ab067fa-0e27-4073-a07b-85d309e79c9e
48.0,1,03e4481b-a037-45dc-9682-f024cc5c2261
48.0,0,02ec42f2-db00-4ffa-9940-1174e8d97099
48.0,1,04331c6b-a55e-4340-9d61-865b3217bb46
48.0,1,05a4bc67-6bfa-4453-a25b-3c6094bce139
48.0,1,061095f1-6dfe-48af-8768-fc4023a9e2a9
48.0,1,0739df22-b919-40c9-aca7-b74bbc677691
48.0,3,89b0765b-73c9-4b81-bc31-506c98eb94f5
48.0,2,918cbb18-b558-47d2-a9a0-ca3c1beb64d7
48.0,2,a09b2dae-e247-41d2-b61e-055c8cac746b
48.0,0,03b3920e-730f-4819-b659-dd4f8efd5ad4
48.0,1,0d14f3c1-e1e6-4ca4-aea1-df8be07ca321
48.0,2,d4709d80-4b0b-4901-bdc7-5f19dab11837
48.0,0,05accc44-6204-4add-8669-d03aca6dee75
48.0,3,9660bac2-9eca-4883-af51-d86cd0db2ca9
48.0,1,149c5a47-2ad0-4fd5-bdec-62ebf35b9b26
48.0,3,a206420b-f03f-42e1-8574-a0b18fedca9c
48.0,2,f2acf660-89be-49ae-951e-e03580e92f54
48.0,0,06243459-ad1c-4a91-9450-a6c71e8bfed5
48.0,0,0764182c-1a0e-4406-b22f-872751a27a1c
48.0,1,17b35042-9ec5-489f-9f8e-bad8ee62be2d
48.0,2,feb8b0cb-0f63-4a38-b57a-23693b175843
47.0,2,1a4608c9-a6d3-49ad-bdf8-68ba650868dd
47.0,2,26da6e0d-216f-4c3b-a447-3737ea932998
48.0,0,0813116c-af15-4f4c-bc2e-8a91f0d0370d
48.0,1,1cccfa74-bfb7-40b9-9b30-930ddbc17a74
48.0,1,1f28d8ee-0a58-445a-a74d-6ca2bf54d627
48.0,1,2354415f-f4e4-4f6c-9e33-724647249ae5
47.0,2,471cbf6b-bfd8-448c-97c3-e800a3a854b1
48.0,1,24760812-2adb-4446-a0d0-cca98fadb467
48.0,3,b1b157bf-3504-4bf8-8597-634b1f1755da
48.0,0,098e6090-eaa5-47b6-97fb-4b0bbb40c385
48.0,1,252e80a8-94cb-40d6-9e60-20bab6ccf967
47.0,2,5ac4edd6-ded2-48bc-b9d8-74b4236b075e
47.0,2,73c8f74e-2c7e-43fa-ae62-91bca6efd127
48.0,1,2644c2fe-abd0-4821-967e-1b617729b890
47.0,2,7dbea2c5-8215-4269-8c70-f61a7f2751a4
48.0,1,26db493c-28eb-4299-8c3a-2140e18fb54b
47.0,2,87fe6602-7528-44d3-b67d-acd174a66936
48.0,1,27e6a7d2-c84f-4c7a-ad6e-23649a753b7f
48.0,3,d4f60533-4193-49d0-aa26-2443717c7acd
48.0,1,31fc2099-a4ab-4f33-97f1-a0783d846e21
48.0,1,32808d08-6b61-4267-9d21-a2a8ad67bec3
47.0,3,24521ee0-0332-480c-8527-90fcb48d2c7f
47.0,2,9210de37-4426-4d84-a7f9-b7c0e19ba45b
47.0,2,a1bfb490-62da-4c24-9ec6-39ee2208720f
47.0,2,c01a3618-3a85-45c5-9f0d-48406ccff7e0
48.0,1,336b4e3e-2c2b-4cc3-b01b-a33b67721e76
47.0,2,d5d2b241-e3b8-4707-aa21-362f4ad020e7
48.0,1,3478ecf8-2710-4f5e-ab15-1e4e3c8947c8
48.0,0,0b71557e-34a3-4c6e-977b-e1ec9389138a
48.0,1,3a20a3d8-c9a7-4063-b979-66a16e9c4858
48.0,1,3c6dd5fb-e9ab-4832-9d78-9e123b7d7b38
47.0,3,3f73e5cb-1701-4a34-8dee-baba7c741ad7
47.0,3,41a79a93-9c1e-4c41-9c97-1324927334be
48.0,1,3cadbf45-3dc7-402d-8404-87340ba88ab8
47.0,3,5e075c57-13f6-44a2-9e86-c614c64bc8f7
47.0,2,d89e68d9-4d57-4845-9ce9-ac487e88904b
48.0,1,413543e2-462f-49d9-b62c-2c058d908780
48.0,1,4171dce1-6877-4326-bf1f-38dd1db1d158
48.0,1,43e445fc-3df2-4ff0-b576-12f640a3d451
47.0,2,dd2efa43-cf24-4baf-8800-95e8c61f8a3e
47.0,3,7a695931-248d-41ff-9af1-08fe906d1c5e
47.0,2,dded3f2d-e5c1-4b17-bad0-95b08ca54a5a
47.0,2,e846c490-6be5-4932-8f78-b8a4cf5bff53
48.0,0,0b954f92-dc91-447c-bdce-6d98a16f71a3
47.0,2,f8dbe11b-2695-44e7-88ca-b70a82a53be7
46.0,2,314790f6-94a4-4cb7-8b09-01d2b1ab3e97
46.0,2,331c269a-fe2a-4318-94ae-0473e0bd907d
48.0,1,4a1ebb65-92f0-4c8d-9c63-ed2374be0d17
46.0,2,4d054891-8ffd-4838-83ec-764097db90e0
46.0,2,54fd4635-fbd7-40f3-b0c8-6fc795c17197
48.0,0,0ec7fbe4-cfae-4c47-8ac7-0d4f5869c955
47.0,3,c8705940-b207-485e-9461-b9c94a957ed6
48.0,0,0f12354d-74f5-4494-90cb-d47607096158
47.0,3,c92309b1-18a2-4618-9639-d54c0deeb735
48.0,1,55a50b9c-6177-43d0-8ccb-828613e6214c
47.0,3,d9324c72-5f33-4c3d-96a3-bad088c2df04
48.0,0,103c2ce1-458a-4d73-a33d-02b06489765b
48.0,0,115179d4-93ad-4418-adb9-e4855e14311f
48.0,0,129c17dc-edc5-4a6c-a98f-09cd3aeffa66
46.0,2,575dcea3-59c9-4650-a4bc-3315515e8297
46.0,2,79e90990-ab62-4ed3-acf9-0b531635353e
46.0,2,920fb50a-4df8-4abf-b963-e46405dfce3e
48.0,0,14a8279d-deca-461a-90a7-31f908c8eb44
48.0,0,15873548-605d-41bc-af0d-294d3fecd039
48.0,1,561dc7d5-279e-4907-8bd6-78849d12cb2e
47.0,3,e2e24aa0-67bb-40f6-83d2-7a906519c17b
48.0,1,57e73a44-403b-4e65-b1e6-385583dbed54
48.0,1,5f0bb08e-9d38-4168-8e7a-9ba13cc28427
48.0,0,15cf2351-e49f-4108-9a3c-caea6549c1ca
48.0,1,606b18e1-ac8d-431e-b914-6af820a8fc61
46.0,3,089f7e1d-8472-46d7-a2fc-802994f9005c
46.0,2,9c9fa504-a8ff-4394-8e17-e0f2a4010165
46.0,2,a25e18db-d18c-4545-b484-89143663b550
46.0,3,42c25a26-6f81-4ac8-bff2-65c4b63f84a6
46.0,2,b03b27ec-8fc5-46e7-ba76-758d53dbb708
48.0,1,692f1910-8525-44d9-878f-1bcc05205ddb
46.0,3,594f7bf3-1605-4711-a01a-4a66c379aa95
46.0,2,b3154561-3aff-4554-bd2e-318411374d29
48.0,1,6da9d7b3-3049-45da-9b27-8934f9d123cb
48.0,0,16fdf8bc-db40-4143-8678-57c1d8602533
48.0,0,17a5b486-4957-4486-a655-79e106ba68d6
46.0,3,70ffe4f3-3364-42f8-b43c-080d6c3a207c
48.0,1,70c1b313-fbb5-4457-aafa-7f377971afbb
46.0,2,b6242100-3f83-4a97-8cb3-c4063f5c721c
46.0,2,c75bb929-419c-4fab-b347-e65ac60ca6fd
46.0,2,ca9f3496-4aa9-4307-a965-acf34f234d94
46.0,2,d75cd534-5a16-4f03-838f-4d2f1e4d4c93
48.0,1,79a2d2d9-4933-4714-9599-101c9c035b66
46.0,2,e41f5949-b750-4547-b627-0c26fb641375
48.0,0,184e5a6b-4474-4266-8052-0fc8a16822a3
48.0,0,19a9e20a-5039-462f-abbc-1b44121c1e7c
46.0,2,e5c74e7a-0c32-4ef8-b90c-9b89159d994a
46.0,2,f8410155-7041-4a98-836e-4c7af62338fe
45.0,2,051c8700-e130-428f-8409-e23e4c86b480
45.0,2,07423e55-77e8-4b2d-8b55-bdde5605026a
45.0,2,172a314f-f253-4ac2-8c67-798db1eca112
46.0,3,86f512b9-d370-4747-8342-e9730b4bb200
48.0,0,1b58f50f-906d-41a5-a27f-a821a51b9a2e
48.0,1,79b02f84-ea9f-45f3-901c-c4b1fac9cb47
45.0,2,1d460f0a-237c-4b36-b8db-334232ba0820
46.0,3,985a90e1-8816-4590-8027-511c1033b456
46.0,3,b3f8ec79-f974-4af1-8070-a41b44883558
45.0,2,20f77ecf-a550-4cc4-9e0c-7d15b0137dab
45.0,2,2882e13c-a2ce-43b5-a7b0-c27443976894
48.0,1,7a38c614-087f-4325-9df0-9ba0ebf20e10
48.0,1,7b8809a2-1e2b-4c5e-9b2f-5ffbd564e299
46.0,3,b8fe0a80-1f1b-495c-a737-0c7db40d5e9c
45.0,2,3fb228d1-8412-4c5d-bdb5-eb22b15c73cf
45.0,2,5141d559-966c-49fd-a476-7e58a9e47950
48.0,1,7d8449de-ef1f-4b41-b465-f65657ea4dfe
48.0,1,7f2645d9-7b1a-40c0-bb13-e1e5289c3c5e
46.0,3,b9f1ab61-e738-4162-8700-c365ce40206d
48.0,0,1c14a49a-b184-4889-b6b5-7235144f8521
48.0,0,22884687-d593-4f23-9776-27c0dcafbfa9
45.0,2,58297bab-ec51-455b-b28d-bc30f47823fc
48.0,1,843e393e-78a5-450f-bc86-1caf702684af
45.0,2,70072336-55f8-4473-a46c-e4e8130c5414
48.0,1,8635b926-8609-433a-a96a-4033a9f264fe
45.0,2,820379ba-6a24-4b9c-a4a1-6c864593700e
46.0,3,fc535f7a-c78b-47fa-b704-30077b644719
48.0,0,25c77fe3-f156-44d7-a1e8-49a723b4017c
46.0,3,fcb6bd42-7b6d-4f60-80c4-271a30365ac9
45.0,3,0273d18b-3111-4c79-9519-85ef7902e9da
45.0,3,06515b93-bb1e-4c69-aba7-8e5d14cc638b
48.0,1,86f1a362-af80-40f6-bfa3-70cf23767b3b
45.0,2,832db8d1-c998-451b-8dc6-317e2bfae4df
45.0,2,9322d552-ed41-45c4-a4fc-595ff1d18674
48.0,1,8a5ee1b2-45bf-4c9a-aaa7-e03b36098a66
45.0,2,a5039f69-3dc9-4b39-b5e9-89b988435663
48.0,1,8b7326d8-2a9a-40dd-8c0b-61e341f0bf8f
48.0,1,8dcc0f7f-8a52-4942-a43e-02f03984cd77
48.0,1,8e28988a-84b0-4591-b065-c069d385c187
45.0,2,ab167966-b666-4290-bb00-d8686a800ac5
48.0,1,903c5452-92a4-437e-b3d3-5b1b38ce37f9
45.0,3,1f415d54-d87c-4ae5-bf07-56d13e72a363
48.0,1,91b368fa-4996-4d30-89f6-c82d3cb228c7
45.0,2,b12d721a-1bda-4da0-99ca-613cb439fdbb
45.0,3,35c4471a-b389-4426-8a41-60469062a8ac
48.0,1,989dc4c9-70c8-401d-a383-0a9f904280b0
45.0,2,c21fdebc-17f2-4b6f-910a-26cb0aa7eedb
45.0,3,5254b8a4-c735-458f-8fcf-1ad2b9ff6050
45.0,2,cb31d727-380c-4287-b97a-cbd46a3f1042
48.0,0,26a522a0-1340-4d10-85dc-c95bf77b57f5
48.0,1,9c2af341-f569-4722-b29e-78c6e9265073
45.0,2,d284e4ce-2597-4e4b-96cf-6150dbf5b555
45.0,3,6747a70a-03e2-49af-99f4-79ba3ec14398
48.0,0,2a9e9376-74f2-4698-8197-9a05f4a4d46b
48.0,0,2ae983c7-fc26-4665-a0a2-94166271d7bc
45.0,2,edc7dd51-f32d-4850-8b2f-016e1c853166
45.0,3,795078f2-313f-4464-bd1f-ce73617c1009
48.0,1,9eeaf6f0-0811-4d8e-8d75-309c6fbcf3d8
48.0,1,a5c440b0-4794-4f42-97e5-879824f4a44a
48.0,0,2b6d832c-7bda-4f68-8b3d-24f113b72abd
48.0,1,a6fa8307-8008-4491-a62c-a6a61e224e18
48.0,1,a74fff67-f120-41d5-ae67-eb6249ed7920
48.0,1,a79d3a39-8a7b-41ed-b737-9499b5bcef7b
48.0,1,ad9e8e07-d109-43c6-a307-248a6ec04b7f
45.0,3,7a131bbd-cd28-48e0-9006-3c11f373f88e
48.0,1,af3b079e-7932-4bef-8c96-6e18bdf45c15
45.0,3,84955533-0470-4f9a-82bd-9410eb91d150
48.0,0,2ce79cdf-109e-4252-97ef-d21f2e39c78f
45.0,2,ef63b3c7-9f21-4835-8613-83a415706d0f
45.0,3,86e5e116-f272-43ec-8efe-714de85cf409
44.0,2,02f3a049-99f0-4c69-a9d5-e91373cd3e35
45.0,3,8ae1c5f2-c799-4f66-9d04-80909e47112d
48.0,0,2eb7e55b-4bb7-445e-a6c4-18319256c617
45.0,3,8b75a2ca-bb07-4f16-9c6c-b68c678998f2
