uuid, score, group
6ea150ee-ff5a-42e1-8ee5-06df6f82934c, 48.0, 0
45d6aded-2d5d-45f2-b191-e3120861225e, 48.0, 0
2b7562f7-a107-4e10-8adc-3095be1a3952, 48.0, 0
1400ace4-35f0-4e18-9e59-2ef0292c09a9, 48.0, 0
eaef647d-6211-49a9-a00d-b4a84267e694, 48.0, 0
138e357d-ef10-417e-812c-eb23e62f99e8, 48.0, 2
8748f401-5385-4914-8a82-8cba01b4f5ff, 48.0, 0
db682c5a-3f36-4faf-850b-3ca38d8c0c40, 48.0, 3
7b51d554-894b-4b2b-932f-ff740e46bf3d, 48.0, 0
d9b6134c-cabb-484a-bc92-8e163bcd6758, 48.0, 1
4520032d-527e-4662-a4e2-5b2b3a993265, 48.0, 3
5e8ec49b-55bb-44d8-a7d4-07b263273f97, 48.0, 0
6bb029cc-e248-4b99-842a-ec740eba54cd, 48.0, 2
ec0467e4-363f-440f-a7eb-8b680c1e7283, 48.0, 0
66101eb8-e21a-4d98-9a4c-45764bf9eacb, 48.0, 1
7d3799b5-bd08-4792-afb3-451ba02c72ed, 48.0, 3
05553373-917a-47f2-9f63-33e302e7753a, 48.0, 0
f53c537d-2f66-45d3-a6b2-0d292ef9fa1a, 48.0, 1
2f58cf6e-fd47-4167-941d-12ce4950f7ae, 48.0, 2
4c7b89c3-aa9c-48cd-8a3f-014a7cf846dd, 48.0, 0
28985a7f-6bb9-4841-99bb-cea0a359cd1e, 48.0, 1
b8e2e0d7-189a-4913-9144-e384ea4c494c, 48.0, 0
cb0ee4bd-b6d5-4edb-a4c7-fbb79faa7d80, 48.0, 3
21f7b295-d204-461c-b091-ba54f22d04d7, 48.0, 2
c4c71600-a2b7-4cec-96b0-b704f136054e, 48.0, 0
139934e8-bf20-4ff5-bb3d-ce7f1d35ba2e, 48.0, 2
7e56f9c4-46bf-4173-a102-cb7ec1d7c98c, 48.0, 1
ff7df1dd-29ad-4f68-b6fe-183119355de4, 48.0, 0
4d5e191f-3061-43b0-aacd-d78c23c7a18a, 48.0, 3
11db8569-ae8c-4bd5-bd42-8d18f41c6dfc, 48.0, 3
cbf11898-41f8-4334-8f74-200508663d76, 48.0, 0
b1914fb6-e87e-45ac-b5e2-327160e52000, 48.0, 1
