uuid, score, group
2aae8915-a5b0-4d45-b830-24d3c8cae272, 48.0, 2
01aeb53a-de56-467d-9789-5881fb6356f9, 48.0, 0
003649c1-2004-4509-a28f-49b47bc69951, 48.0, 1
1cb313d2-7898-4f9a-812a-acb16d20793c, 48.0, 3
38bcd2d2-7e87-4e5b-b224-64084a0495b2, 48.0, 3
5ba0786d-29da-40f9-8906-d7ff579710c0, 48.0, 3
89b0765b-73c9-4b81-bc31-506c98eb94f5, 48.0, 3
01343315-09d1-4887-a96b-0d12c5c05274, 48.0, 1
9660bac2-9eca-4883-af51-d86cd0db2ca9, 48.0, 3
02392d1f-7538-4a60-999c-119293a331d0, 48.0, 1
a206420b-f03f-42e1-8574-a0b18fedca9c, 48.0, 3
b1b157bf-3504-4bf8-8597-634b1f1755da, 48.0, 3
d4f60533-4193-49d0-aa26-2443717c7acd, 48.0, 3
03e4481b-a037-45dc-9682-f024cc5c2261, 48.0, 1
436e7d20-e080-4f49-a74b-d01efa4e0b06, 48.0, 2
04331c6b-a55e-4340-9d61-865b3217bb46, 48.0, 1
7794193f-adce-4384-91fd-792e36e6da81, 48.0, 2
01fe1a1f-52b7-484a-87bd-a693a6b2fac6, 48.0, 0
7ab067fa-0e27-4073-a07b-85d309e79c9e, 48.0, 2
05a4bc67-6bfa-4453-a25b-3c6094bce139, 48.0, 1
24521ee0-0332-480c-8527-90fcb48d2c7f, 47.0, 3
061095f1-6dfe-48af-8768-fc4023a9e2a9, 48.0, 1
0739df22-b919-40c9-aca7-b74bbc677691, 48.0, 1
0d14f3c1-e1e6-4ca4-aea1-df8be07ca321, 48.0, 1
149c5a47-2ad0-4fd5-bdec-62ebf35b9b26, 48.0, 1
02ec42f2-db00-4ffa-9940-1174e8d97099, 48.0, 0
17b35042-9ec5-489f-9f8e-bad8ee62be2d, 48.0, 1
918cbb18-b558-47d2-a9a0-ca3c1beb64d7, 48.0, 2
1cccfa74-bfb7-40b9-9b30-930ddbc17a74, 48.0, 1
a09b2dae-e247-41d2-b61e-055c8cac746b, 48.0, 2
d4709d80-4b0b-4901-bdc7-5f19dab11837, 48.0, 2
1f28d8ee-0a58-445a-a74d-6ca2bf54d627, 48.0, 1
f2acf660-89be-49ae-951e-e03580e92f54, 48.0, 2
2354415f-f4e4-4f6c-9e33-724647249ae5, 48.0, 1
24760812-2adb-4446-a0d0-cca98fadb467, 48.0, 1
3f73e5cb-1701-4a34-8dee-baba7c741ad7, 47.0, 3
feb8b0cb-0f63-4a38-b57a-23693b175843, 48.0, 2
03b3920e-730f-4819-b659-dd4f8efd5ad4, 48.0, 0
252e80a8-94cb-40d6-9e60-20bab6ccf967, 48.0, 1
2644c2fe-abd0-4821-967e-1b617729b890, 48.0, 1
26db493c-28eb-4299-8c3a-2140e18fb54b, 48.0, 1
27e6a7d2-c84f-4c7a-ad6e-23649a753b7f, 48.0, 1
31fc2099-a4ab-4f33-97f1-a0783d846e21, 48.0, 1
32808d08-6b61-4267-9d21-a2a8ad67bec3, 48.0, 1
05accc44-6204-4add-8669-d03aca6dee75, 48.0, 0
1a4608c9-a6d3-49ad-bdf8-68ba650868dd, 47.0, 2
06243459-ad1c-4a91-9450-a6c71e8bfed5, 48.0, 0
336b4e3e-2c2b-4cc3-b01b-a33b67721e76, 48.0, 1
0764182c-1a0e-4406-b22f-872751a27a1c, 48.0, 0
41a79a93-9c1e-4c41-9c97-1324927334be, 47.0, 3
0813116c-af15-4f4c-bc2e-8a91f0d0370d, 48.0, 0
098e6090-eaa5-47b6-97fb-4b0bbb40c385, 48.0, 0
3478ecf8-2710-4f5e-ab15-1e4e3c8947c8, 48.0, 1
0b71557e-34a3-4c6e-977b-e1ec9389138a, 48.0, 0
3a20a3d8-c9a7-4063-b979-66a16e9c4858, 48.0, 1
