score,group,uuid
2.9299538089974284,5,ee26f9f3-aea4-47df-942c-1a717c5d3a98
5.364296761757883,1,088a7fe3-1c8f-4eee-af39-0541b54e262e
2.44188359735948,5,2a3bd0f2-5d40-4d86-83f5-66c999fe59f3
3.42756630572895,1,adb9b1cb-4a85-437b-b1b8-e6e5fab04906
4.489940712813433,2,3d7452eb-c17e-4ea1-943a-c5f2340c6f00
4.0820963795547875,4,ba2c355e-a193-440a-b782-3267f3416c51
3.290793552721067,1,4900fa6b-672e-4bc3-81f6-0a4863604811
1.4904824317335883,4,bc33a1e8-4b2d-46f8-95fe-1314c9280be1
4.391690518146273,3,e39e5656-f6c5-4ebf-a29c-f94a7f46d485
4.451771572439142,0,ad2ac131-949d-4765-9a2f-91981d2f6551
3.9495646421440473,0,934442f6-8375-4a8f-a33e-434b831d7d50
3.86085673257046,0,d9956c39-2cba-4a7a-b6b4-a14d177e4436
1.8357717849343669,5,a0891cf1-fb82-46f2-badb-5dbcb536ceaf
1.4752854591771567,4,1b6750fd-b6f1-4e82-8372-a96ac67b0f6c
1.3664327255171362,5,6b11f5d3-aff6-4143-87bc-afddd9d3e1ee
4.102948039574076,2,8d45b3c0-c486-4616-a71e-6a71c3827eba
4.388863174414843,3,f6977c33-78d6-4f9a-b23c-3bf192cbaff3
1.121160656815662,4,daad8fe2-1117-41a1-9c9c-d866d7558d61
3.9813722591226246,3,c705266e-2348-4dca-a31b-57579072726e
1.1653379026192416,3,b7d81d43-a934-4616-8649-0c30df56376d
1.0494168096306489,5,b1a15ea6-8787-42ea-a3ce-33d6d3233dcf
2.948331543251717,1,6b2216ce-1c10-4587-9b1c-e1148f50fd35
0.9561144664934884,5,2b274345-d8e4-4b15-9749-afcea74869df
0.2973433770705081,3,22e61188-dba0-4bd9-888d-32009504d80a
2.725678224401676,1,1a737380-e0f6-4eef-97ac-deeb376e00e9
3.9096284119376112,2,bb3852e8-a04a-4903-9550-6e1bbafd2e63
3.7187827100661472,2,354e55e4-0c31-43f5-a38f-c50fc862c1d8
0.2439772641397839,3,add417e0-e750-41de-b730-7799d18b9807
1.0243241340142153,4,d477af55-4c12-424f-beee-6d0cd5e5af72
0.4913698406398301,5,ba501e7b-a0f6-4ec7-bc4d-80162e1be28e
0.6525284333312887,4,35747be6-b807-4c8c-98ff-636442727017
2.130875786902279,2,e9fe227b-770a-43bf-9599-6ba3ccd87c05
0.6242549960169977,4,41132fd6-382c-4d82-8b7a-7db7b4b8031d
0.23196105328121025,3,6cc69d52-0796-44e4-97f1-bcaad4a4740e
0.3602517750948056,5,4c128827-61a2-49fe-86f2-9f2c995796eb
0.2005068542690615,3,7339bed6-58bc-450f-b418-6499d512e1ab
0.12381515555404718,3,cc4c9a3e-c639-4bda-92e2-8dbff8a21b38
0.031573066316172814,3,72f15f62-70f6-46eb-99a0-bd8f44ae294e
2.6412113304252323,1,6cd75f8e-e67d-4dbd-8909-47ee522576f1
1.6201868254128982,2,cb956f53-efff-46c6-a838-d7a494cb1f4f
0.2100491393626347,4,f019d679-6cc0-4f22-a5bd-02bb32af6992
3.814912396934736,0,d4883d8a-a2a5-4bf5-9194-56b3068a3ba1
2.372613675939468,1,76a287e7-979f-4aa7-9d33-21982f1025d6
3.3582963843089373,0,231b262e-6184-4c32-914b-8d01ca84cdbe
0.18743038951120192,5,71f1c2b6-72e7-426a-8b76-95d639a5bf40
1.5311254978728814,2,413b80a7-4259-4682-8bd0-839cd58170dd
2.228772563603012,1,db8dfdea-703b-4d71-8665-41fbf409a1b8
1.8527358473229416,1,ef0c20d0-b623-4792-88d6-ed736916242b
3.3247216774982165,0,a3829139-3727-4413-90f4-d74fb4f0c1f3
1.8064380937207902,1,760b25f6-d557-40be-ba6c-40fda004f9cf
