,score,group,fairScore
0,5.364296761757883,1,4.891924876897056
1,4.489940712813433,2,4.329619626387722
2,4.451771572439142,0,4.732097405885927
3,4.391690518146273,3,3.884445358085666
4,4.388863174414843,3,3.884445358085666
5,4.102948039574076,2,3.6883971316722537
6,4.0820963795547875,4,3.863057524060432
7,3.9813722591226246,3,2.917628552246956
8,3.9495646421440473,0,4.317382090613737
9,3.9096284119376112,2,3.2189541245136555
10,3.86085673257046,0,4.09403778690409
11,3.814912396934736,0,3.9388072006028527
12,3.7187827100661472,2,2.7606777810863012
13,3.42756630572895,1,3.909554893237325
14,3.3582963843089373,0,3.801887766915663
15,3.3247216774982165,0,3.6128448017299384
16,3.3059905252774984,0,3.6128448017299384
17,3.290793552721067,1,3.5400747971701367
18,3.2271783187639125,0,3.6128448017299384
19,3.1660370105717583,0,3.4084797172225487
20,3.1529605458138987,0,3.4084797172225487
21,3.086164550158886,0,3.2399097283705887
22,3.063545800307453,0,3.2399097283705887
23,3.0282040036645896,0,3.2399097283705887
24,3.006292089746014,0,3.12032352239217
25,2.948331543251717,1,3.3054621528298895
26,2.9299538089974284,5,3.562564900526202
27,2.8479608407859844,0,3.02572824936097
28,2.7546584976488244,0,2.942130369910248
29,2.7270918962673907,0,2.942130369910248
30,2.725678224401676,1,2.9920572012919733
31,2.692103517590956,0,2.82572824936097
32,2.6412113304252323,1,2.9920572012919733
33,2.601275100218796,0,2.7450636664890147
34,2.5514431669523576,0,2.7450636664890147
35,2.5206958038730662,0,2.556593688471514
36,2.492068948592346,0,2.556593688471514
37,2.46520918314377,0,2.556593688471514
38,2.44188359735948,5,2.8356856983751433
39,2.431281058366621,0,2.556593688471514
40,2.372613675939468,1,2.6858144846443848
41,2.3326774457330317,0,2.4257282493609695
42,2.251744731420873,0,2.3581132359329215
43,2.2305396534351547,0,2.3581132359329215
44,2.228772563603012,1,2.4880527754353916
45,2.1891897513630045,0,2.275387855678609
46,2.169751763209429,0,2.275387855678609
47,2.130875786902279,2,2.1086962525311463
48,2.125221099439421,0,2.1490335416030852
49,2.122393755707992,0,2.1490335416030852
50,2.093413482460844,0,2.1490335416030852
51,2.048175982757978,0,2.1490335416030852
52,2.041107623429405,0,2.1490335416030852
53,2.0142478579808287,0,2.0193058249264375
54,2.0103602603501143,0,2.0193058249264375
55,1.9831470769351087,0,2.0193058249264375
56,1.8997404368579505,0,1.925728249360969
57,1.8887844798986624,0,1.925728249360969
58,1.8848968822679475,0,1.925728249360969
